% Model:              first_sketch_v06__sigmasweep_adaptivemesh_179.9CA.mph
% Version:            COMSOL 5.4.0.388
% Date:               Jul 31 2021, 19:02
% Dimension:          2
% Nodes:              304
% Expressions:        6
% Description:        Entity index, r-coordinate, z-coordinate
% Length unit:        mm
% r                       z                        dom @ t=27               r (mm) @ t=27            z (mm) @ t=27            dom @ t=37               r (mm) @ t=37            z (mm) @ t=37
1.8749999999999998        0.9607314290022014       9                        1.8749999999999998       0.9607314290022014       9                        1.8749999999999998       0.9607314290022014
1.8749999999999998        0.8643085720029349       9                        1.8749999999999998       0.8643085720029349       9                        1.8749999999999998       0.8643085720029349
1.8749999999999998        0.7678857150036679       9                        1.8749999999999998       0.7678857150036679       9                        1.8749999999999998       0.7678857150036679
1.8749999999999998        0.6714628580044021       9                        1.8749999999999998       0.6714628580044021       9                        1.8749999999999998       0.6714628580044021
1.8749999999999998        0.5750400010051354       9                        1.8749999999999998       0.5750400010051354       9                        1.8749999999999998       0.5750400010051354
1.8749999999999998        0.47861714400586897      9                        1.8749999999999998       0.47861714400586897      9                        1.8749999999999998       0.47861714400586897
1.8749999999999998        0.3821942870066027       9                        1.8749999999999998       0.3821942870066027       9                        1.8749999999999998       0.3821942870066027
1.8749999999999998        0.28577143000733596      9                        1.8749999999999998       0.28577143000733596      9                        1.8749999999999998       0.28577143000733596
1.875                     0.1893485730080696       9                        1.875                    0.1893485730080696       9                        1.875                    0.1893485730080696
1.8749999999999998        0.09293343130154753      9                        1.8749999999999998       0.09293343130154753      9                        1.8749999999999998       0.09293343130154753
1.875                     0                        9                        1.875                    0                        9                        1.875                    0
0.7130352052894061        0.2247424112511188       10                       0.7130352052894061       0.2247424112511188       10                       0.6854192419976979       0.23194174349399418
0.7188387761492163        0.21941181193013704      10                       0.7188387761492163       0.21941181193013704      10                       0.6899146304157906       0.22582786879862934
0.7244656220828033        0.21389926731402284      10                       0.7244656220828033       0.21389926731402284      10                       0.6942113995318735       0.21957538455711706
0.7299024670051606        0.2082031571319494       10                       0.7299024670051606       0.2082031571319494       10                       0.698299490938892        0.2131852014602971
0.735135132494879         0.2023226337365202       10                       0.735135132494879        0.2023226337365202       10                       0.702168284269888        0.20665881622257626
0.7401487271468457        0.1962575109926037       10                       0.7401487271468457       0.1962575109926037       10                       0.7058067278937527       0.19999813318922693
0.7449275307847238        0.19000847727084302      10                       0.7449275307847238       0.19000847727084302      10                       0.709203235401552        0.19320564784129535
0.7494549682770626        0.18357725404464506      10                       0.7494549682770626       0.18357725404464506      10                       0.7123456492881064       0.18628456282362418
0.753713774560579         0.176966490064062        10                       0.753713774560579        0.176966490064062        10                       0.7152213324159464       0.17923861785577302
0.7576857179947263        0.17018032869129537      10                       0.7576857179947263       0.17018032869129537      10                       0.7178169517691187       0.17207264131903585
0.7613520123404671        0.16322392986030204      10                       0.7613520123404671       0.16322392986030204      10                       0.7201187250055066       0.16479198205562515
0.7646929095035129        0.1561043962960568       10                       0.7646929095035129       0.1561043962960568       10                       0.7221121224333549       0.15740342968225385
0.7676881872894942        0.14883010849891873      10                       0.7676881872894942       0.14883010849891873      10                       0.723782138779184        0.1499144560717003
0.7703168273489092        0.14141172511939254      10                       0.7703168273489092       0.14141172511939254      10                       0.725113059852886        0.1423342110582018
0.7725574207122551        0.13386160914332243      10                       0.7725574207122551       0.13386160914332243      10                       0.7260886579768899       0.13467285058538167
0.7743880493127071        0.12619460618415076      10                       0.7743880493127071       0.12619460618415076      10                       0.7266920828710844       0.12694230845578344
0.7757865249920208        0.11842796531485514      10                       0.7757865249920208       0.11842796531485514      10                       0.7269059477895684       0.11915614474102976
0.7767305218671549        0.11058163140190816      10                       0.7767305218671549       0.11058163140190816      10                       0.7267123493272217       0.11132981233122677
0.777197770719004         0.10267843360403896      10                       0.777197770719004        0.10267843360403896      10                       0.7260929105196179       0.10348079586017392
