% Model:              first_sketch_v06__sigmasweep_adaptivemesh_179.9CA.mph
% Version:            COMSOL 5.4.0.388
% Date:               Jul 31 2021, 19:02
% Dimension:          2
% Nodes:              371
% Expressions:        15
% Description:        Entity index, r-coordinate, z-coordinate
% Length unit:        mm
% r                       z                        dom @ t=237              r (mm) @ t=237           z (mm) @ t=237           dom @ t=247              r (mm) @ t=247           z (mm) @ t=247           dom @ t=257              r (mm) @ t=257           z (mm) @ t=257           dom @ t=267              r (mm) @ t=267           z (mm) @ t=267           dom @ t=277              r (mm) @ t=277           z (mm) @ t=277
0.5244796299558785        0.4350536508602653       4                        0.5244796299558785       0.4350536508602653       4                        0.5235153848858324       0.43678022005705613      4                        0.5226172992934047       0.43837576078957213      4                        0.5217787444276337       0.4398554662964954       4                        0.520994336125405        0.4412312009190292
0.5257185007871077        0.426853383399394        4                        0.5257185007871077       0.426853383399394        4                        0.5246688113340734       0.42854034748410896      4                        0.5236910900576033       0.43009879102617105      4                        0.5227782168352225       0.4315435483002064       4                        0.521924339189882        0.4328861985425775
0.5268043839758321        0.41863136295947706      4                        0.5268043839758321       0.41863136295947706      4                        0.5256690217168167       0.42028024544106385      4                        0.5246114294697309       0.42180300007461113      4                        0.5236239920930856       0.4232141208400971       4                        0.5227003871986692       0.4245249157721374
0.5277361977323792        0.41039028719925424      4                        0.5277361977323792       0.41039028719925424      4                        0.5265149998770845       0.4120025965097478       4                        0.5253773610656208       0.41349105625187155      4                        0.5243151685693435       0.41486983905519786      4                        0.5233216292761095       0.41614999580123896
0.049874901140797644      0.8539425733656403       4                        0.049874901140797644     0.8539425733656403       4                        0.05026644857748936      0.8609142936462651       4                        0.05062717895303992      0.8674046712572723       4                        0.05095633224039937      0.8734578201129781       4                        0.05125523912756412      0.8791128913342358
0.04157935451006162       0.8546183754819523       4                        0.04157935451006162      0.8546183754819523       4                        0.041906660932233684     0.8616060970313998       4                        0.042208188646805665     0.8681113507464421       4                        0.04248329518584703      0.8741782365390349       4                        0.0427330933698189       0.879845947665462
0.03327456436333446       0.8551714551657028       4                        0.03327456436333446      0.8551714551657028       4                        0.03353707643924503      0.8621722998525163       4                        0.03377890127314903      0.8686897530960792       4                        0.0339995188878937       0.8747679027625014       4                        0.03419982212339752      0.8804459765772773
0.024962382396573925      0.8556017217480711       4                        0.024962382396573925     0.8556017217480711       4                        0.025159656124644464     0.8626127927704426       4                        0.025341376806240053     0.8691397520982291       4                        0.02550715094022004      0.8752266778594392       4                        0.0256576496757941       0.880912824586437
0.45675339194467424       0.611986765889952        4                        0.45675339194467424      0.611986765889952        4                        0.4575355893965738       0.6150375692379495       4                        0.4582615972390524       0.6178696255200196       4                        0.45893304795711104      0.6205102813779985       4                        0.45955337805541324      0.6229809673977929
0.4611382927752156        0.6049449257891629       4                        0.4611382927752156       0.6049449257891629       4                        0.4618588605116218       0.6079232615668742       4                        0.4625276669445682       0.6106876952938564       4                        0.4631461612999547       0.6132649536534704       4                        0.4637175161413481       0.6156759752922208
0.46540331879474933       0.5978301732442156       4                        0.46540331879474933      0.5978301732442156       4                        0.46606051796959014      0.6007371710818566       4                        0.46667049808325944      0.6034350380611225       4                        0.46723450635537217      0.6059498828601972       4                        0.46775543827879107      0.6083021546891713
0.46954680437946505       0.5906442634611437       4                        0.46954680437946505      0.5906442634611437       4                        0.47013895405307987      0.5934810961924611       4                        0.47068853669113003      0.5961134919708805       4                        0.47119657889051775      0.5985669444344783       4                        0.471665686094666        0.6008614165521128
0.4735671121783254        0.583388964485109        4                        0.4735671121783254       0.583388964485109        4                        0.4740925902708292       0.5861568458294218       4                        0.47458025888904104      0.5887249034852537       4                        0.475030905577878        0.591118020012705        4                        0.4754468329380505       0.5933556760199755
0.5039415621706118        0.5152861644170632       4                        0.5039415621706118       0.5152861644170632       4                        0.5038042774038517       0.5174938183461426       4                        0.5036759900918318       0.5195390382160988       4                        0.5035545649330695       0.5214415411188205       4                        0.5034390515486497       0.5232167493324921
0.5011016684546649        0.5230781232808841       4                        0.5011016684546649       0.5230781232808841       4                        0.5010428247106646       0.5253423142166521       4                        0.5009874817257294       0.527440316267146        4                        0.5009338917663461       0.5293923800971223       4                        0.500881508228451        0.531214346328604
0.4981244549549697        0.530818792033727        4                        0.4981244549549697       0.530818792033727        4                        0.49814300638587644      0.5331410042276641       4                        0.498159623940319        0.5352931671763418       4                        0.4981729331003491       0.5372960771608144       4                        0.49818278149429235      0.5391660026544084
0.4950114134681302        0.5385059814280988       4                        0.4950114134681302       0.5385059814280988       4                        0.4951062470751069       0.5408876785148451       4                        0.49519377949768406      0.5430953626396383       4                        0.4952729944322819       0.5451503869500519       4                        0.49534412370259273      0.5470694567253012
0.47746261629499587       0.5760660858587282       4                        0.47746261629499587      0.5760660858587282       4                        0.4779198607255237       0.5787662683499628       4                        0.47834415441793443      0.5812711565195399       4                        0.4787360276791178       0.5836050267942228       4                        0.47909746769490696      0.5857868819805774
0.49176407173539727       0.5461375172172208       4                        0.49176407173539727      0.5461375172172208       4                        0.49193400768133405      0.5485801394982203       4                        0.4920913476474957       0.550844684105616        4                        0.49223541793885317      0.5529530714778786       4                        0.4923668240729897       0.5549224520778472
0.488383974033061         0.5537112865418325       4                        0.488383974033061        0.5537112865418325       4                        0.48862776649935624      0.5562162486685679       4                        0.4888537457693979       0.5585389699288086       4                        0.48906156459423245      0.5607019476228138       4                        0.4892521912527916       0.5627227851782166
0.48487265414014386       0.5612252881381128       4                        0.48487265414014386      0.5612252881381128       4                        0.4851889927380748       0.5637939772953852       4                        0.48548238341302236      0.5661761665381585       4                        0.4857527886943657       0.56839493872411         4                        0.4860015282952345       0.5704683574155314
0.4812316712439119        0.5686775434146355       4                        0.4812316712439119       0.5686775434146355       4                        0.48161918162151024      0.571311316851777        4                        0.4819786966541674       0.5737542382475133       4                        0.4823104715253747       0.5760299838108082       4                        0.48261616569348653      0.5781570837790786
0.42284593203318316       0.6590976566078793       4                        0.42284593203318316      0.6590976566078793       4                        0.4240062582901474       0.6626833056201317       4                        0.4250829133985306       0.6660145338499125       4                        0.42607828915148305      0.6691229958377471       4                        0.4269972966725829       0.6720335775864202
0.4280220740763708        0.6526124025953873       4                        0.4280220740763708       0.6526124025953873       4                        0.4291344519725227       0.6561190546472588       4                        0.4301666822322791       0.6593765439860125       4                        0.431121103303746        0.6624159203708553       4                        0.4320024555767602       0.6652615796950239
0.4330903850335385        0.6460429565778883       4                        0.4330903850335385       0.6460429565778883       4                        0.434152708821158        0.6494713837053149       4                        0.43513854848070205      0.6526558587474742       4                        0.43605017111987104      0.6556268214220964       4                        0.43689213317604414      0.6584081752155057
0.4380490962705099        0.6393908400799949       4                        0.4380490962705099       0.6393908400799949       4                        0.43905930817478034      0.6427418711940778       4                        0.43999683603527684      0.6458541094394783       4                        0.4408638573349326       0.6487573802580007       4                        0.44166473125446515      0.6514750930974422
0.4522503101583405        0.6189539542642482       4                        0.4522503101583405       0.6189539542642482       4                        0.45309234163897527      0.6220783093368232       4                        0.45387387319633105      0.6249790020723253       4                        0.4545967017542917       0.6276840000005488       4                        0.4552645145129002       0.6302152274531249
0.4476307662908863        0.6258447747995367       4                        0.4476307662908863       0.6258447747995367       4                        0.44853078048489403      0.6290437180989606       4                        0.44936610638759944      0.6320140171938917       4                        0.45013868652750255      0.6347842603989138       4                        0.4508524454731055       0.6373768668992762
0.4428964632291809        0.6326575938742338       4                        0.4428964632291809       0.6326575938742338       4                        0.4438525549684969       0.6359321127685361       4                        0.4447398958111526       0.6389729426974023       4                        0.44556055510285114      0.6418092916236932       4                        0.4463186814089239       0.6444640740005901
0.5138991904245575        0.4836500173242311       4                        0.5138991904245575       0.4836500173242311       4                        0.513439034674708        0.48564668414741996      4                        0.5130103756028218       0.48749484406658855      4                        0.5126093985464762       0.48921221498267353      4                        0.5122334534977085       0.4908126510309482
0.5215474437684088        0.4513782466477717       4                        0.5215474437684088       0.4513782466477717       4                        0.5207531351102672       0.45318864225793964      4                        0.5200133717770361       0.4548626460090593       4                        0.5193224926086615       0.45641622374505664      4                        0.5186760422032295       0.45786185095747084
0.5160310947140896        0.4756355989498668       4                        0.5160310947140896       0.4756355989498668       4                        0.5154882868267044       0.47758336717907224      4                        0.5149827006190881       0.47938582970293336      4                        0.5145100732844867       0.4810602417694295       4                        0.5140673117521758       0.48262009409869816
0.518017291770629         0.46758386331340573      4                        0.518017291770629        0.46758386331340573      4                        0.5173911955485307       0.469484286047597        4                        0.5168080746511777       0.47124248976013955      4                        0.5162632085243283       0.4728752831209445       4                        0.515753055054099        0.4743958057065122
0.519856495231023         0.4594972468960714       4                        0.519856495231023        0.4594972468960714       4                        0.5191465426786294       0.4613518790377004       4                        0.5184853419500577       0.46306726360389816      4                        0.5178677060569288       0.46465977929776364      4                        0.5172896385410821       0.46614222717855314
0.5285128867622166        0.4021330027566471       4                        0.5285128867622166       0.4021330027566471       4                        0.5272057564229571       0.4037102298689927       4                        0.5259879553572492       0.40516577233718104      4                        0.5248508717875203       0.40651350061707237      4                        0.5237872418671712       0.4077642225971179
0.5291334395449435        0.39386241285272566      4                        0.5291334395449435       0.39386241285272566      4                        0.5277403449205654       0.39540602843824196      4                        0.5264423250189165       0.3968300122890972       4                        0.5252302686776303       0.3981479520492185       4                        0.5240964421180891       0.39937042684735935
0.5295968932047941        0.3855814256887797       4                        0.5295968932047941       0.3855814256887797       4                        0.5281178661041427       0.3870928770777725       4                        0.5267396284864887       0.38848663926468496      4                        0.5254525706091772       0.38977603657874976      4                        0.524248490382957        0.39097143365581766
0.5299023312203573        0.3772929496160914       4                        0.5299023312203573       0.3772929496160914       4                        0.5283374654139613       0.37877365779307587      4                        0.5268790673402308       0.3801385108591327       4                        0.5255170306333657       0.381400589411758        4                        0.5242426873377544       0.38257005785416454
0.01664466072892626       0.8559091048818759       4                        0.01664466072892626      0.8559091048818759       4                        0.01677636236431373      0.8629274908657356       4                        0.016897677340370443     0.8694612496734507       4                        0.017008341636339474     0.8755544522787527       4                        0.017108803410896867     0.8812463723609475
0.008323250174038661      0.8560935545676004       4                        0.008323250174038661     0.8560935545676004       4                        0.00838915651489219      0.8631163337142723       4                        0.008449864170612227     0.8696541759870708       4                        0.008505240632370584     0.8757511479869906       4                        0.008555510198525547     0.8814465348811305
0                         0.8561550410145035       4                        0                        0.8561550410145035       4                        0                        0.8631792852585186       4                        0                        0.8697184893262946       4                        0                        0.8758167183476343       4                        0                        0.8815132613189276
0.5300488804970372        0.36899989774494824      4                        0.5300488804970372       0.36899989774494824      4                        0.5283983299963184       0.370451254419685        4                        0.5268598832425845       0.3717884838641435       4                        0.525422940367396        0.3730244425632822       4                        0.5240783708184147       0.37416910890169447
0.5300357102830324        0.36070531154952484      4                        0.5300357102830324       0.36070531154952484      4                        0.5282996887721078       0.362128676694311        4                        0.5266813590900414       0.36343953877998286      4                        0.5251696321658531       0.36465054978801675      4                        0.523754918953046        0.3657715162151035
0.5298620408812286        0.3524123359267918       4                        0.5298620408812286       0.3524123359267918       4                        0.5280408207548587       0.3538090351999493       4                        0.5263428269715343       0.35509475465581053      4                        0.5247564867501319       0.356281961323288        4                        0.5232717574896765       0.3573803038203979
0.5295271458688408        0.34412411999202225      4                        0.5295271458688408       0.34412411999202225      4                        0.527621056118835        0.34549544186638054      4                        0.5258436681677743       0.3467572093133085       4                        0.5241829322140231       0.3479217238513292       4                        0.52262835787573         0.34899849006728345
0.5290303491733721        0.33584380956679943      4                        0.5290303491733721       0.33584380956679943      4                        0.5270397730780755       0.3371910025206463       4                        0.5251833098526208       0.3384299719550757       4                        0.5234484405645377       0.3395728731614673       4                        0.5218242336533138       0.34062908034148853
0.5283710215893547        0.3275745437641227       4                        0.5283710215893547       0.3275745437641227       4                        0.5262963942522157       0.3288988135551782       4                        0.5243612213240064       0.33011609990936486      4                        0.5225525238322535       0.33123843096574807      4                        0.5208589364615159       0.3322750639462399
0.5275485871301572        0.31931954568663445      4                        0.5275485871301572       0.31931954568663445      4                        0.525390393822177        0.3206220529588956       4                        0.5233769219193911       0.3218187299738479       4                        0.5214947427059698       0.32292149653720287      4                        0.5197320653528316       0.3239395060188107
0.5265625371338758        0.31108218914820557      4                        0.5265625371338758       0.31108218914820557      4                        0.5243213121781741       0.3123640472469675       4                        0.5222299961808667       0.3135411455402995       4                        0.5202747221916459       0.3146253140169136       4                        0.5184432829241519       0.3156256150084287
0.5254124219883999        0.3028658611270641       4                        0.5254124219883999       0.3028658611270641       4                        0.5230887461243903       0.30412813360848723      4                        0.5209200826437601       0.30528663844921816      4                        0.5188921390800314       0.3063531339864449       4                        0.5169923015495911       0.307336603976158
0.5240978464865778        0.29467394272656194      4                        0.5240978464865778       0.29467394272656194      4                        0.5216923439347685       0.2959176409395301       4                        0.5194468686179878       0.2970584900856823       4                        0.5173467164763981       0.29810819461795895      4                        0.5153788776790456       0.29907567179169275
0.5226184654733017        0.28650980428910056      4                        0.5226184654733017       0.28650980428910056      4                        0.5201318008496286       0.2877358850674996       4                        0.5178100855485984       0.2888599667007642       4                        0.5156382190383966       0.28989371708084033      4                        0.5136028069653521       0.2908459986147387
1.7743504522169349        1.2500000000000002       5                        1.7743504522169349       1.2500000000000002       5                        1.7743504522169349       1.2500000000000002       5                        1.7743504522169349       1.2500000000000002       5                        1.7743504522169349       1.2500000000000002       5                        1.7743504522169349       1.2500000000000002
1.875                     1.25                     5                        1.875                    1.25                     5                        1.875                    1.25                     5                        1.875                    1.25                     5                        1.875                    1.25                     5                        1.875                    1.25
1.673700904433873         1.25                     5                        1.673700904433873        1.25                     5                        1.673700904433873        1.25                     5                        1.673700904433873        1.25                     5                        1.673700904433873        1.25                     5                        1.673700904433873        1.25
1.5730513566508066        1.2499999999999996       5                        1.5730513566508066       1.2499999999999996       5                        1.5730513566508066       1.2499999999999996       5                        1.5730513566508066       1.2499999999999996       5                        1.5730513566508066       1.2499999999999996       5                        1.5730513566508066       1.2499999999999996
1.4724018088677402        1.2500000000000002       5                        1.4724018088677402       1.2500000000000002       5                        1.4724018088677402       1.2500000000000002       5                        1.4724018088677402       1.2500000000000002       5                        1.4724018088677402       1.2500000000000002       5                        1.4724018088677402       1.2500000000000002
1.3717522610846753        1.2499999999999996       5                        1.3717522610846753       1.2499999999999996       5                        1.3717522610846753       1.2499999999999996       5                        1.3717522610846753       1.2499999999999996       5                        1.3717522610846753       1.2499999999999996       5                        1.3717522610846753       1.2499999999999996
1.27112402269978          1.2499999999999993       5                        1.27112402269978         1.2499999999999993       5                        1.27112402269978         1.2499999999999993       5                        1.27112402269978         1.2499999999999993       5                        1.27112402269978         1.2499999999999993       5                        1.27112402269978         1.2499999999999993
1.1750808729429125        1.2500000000000002       5                        1.1750808729429125       1.2500000000000002       5                        1.1750808729429125       1.2500000000000002       5                        1.1750808729429125       1.2500000000000002       5                        1.1750808729429125       1.2500000000000002       5                        1.1750808729429125       1.2500000000000002
1.0874750093068997        1.2500000000000004       5                        1.0874750093068997       1.2500000000000004       5                        1.0874750093068997       1.2500000000000004       5                        1.0874750093068997       1.2500000000000004       5                        1.0874750093068997       1.2500000000000004       5                        1.0874750093068997       1.2500000000000004
1.0062358094581605        1.25                     5                        1.0062358094581605       1.25                     5                        1.0062358094581605       1.25                     5                        1.0062358094581605       1.25                     5                        1.0062358094581605       1.25                     5                        1.0062358094581605       1.25
0.9281985552993235        1.2499999999999996       5                        0.9281985552993235       1.2499999999999996       5                        0.9281985552993235       1.2499999999999996       5                        0.9281985552993235       1.2499999999999996       5                        0.9281985552993235       1.2499999999999996       5                        0.9281985552993235       1.2499999999999996
0.8535480391477875        1.2500000000000002       5                        0.8535480391477875       1.2500000000000002       5                        0.8535480391477875       1.2500000000000002       5                        0.8535480391477875       1.2500000000000002       5                        0.8535480391477875       1.2500000000000002       5                        0.8535480391477875       1.2500000000000002
0.782372879438797         1.2500000000000009       5                        0.782372879438797        1.2500000000000009       5                        0.782372879438797        1.2500000000000009       5                        0.782372879438797        1.2500000000000009       5                        0.782372879438797        1.2500000000000009       5                        0.782372879438797        1.2500000000000009
0.7144173967402275        1.2499999999999996       5                        0.7144173967402275       1.2499999999999996       5                        0.7144173967402275       1.2499999999999996       5                        0.7144173967402275       1.2499999999999996       5                        0.7144173967402275       1.2499999999999996       5                        0.7144173967402275       1.2499999999999996
0.6494161223866828        1.2499999999999993       5                        0.6494161223866828       1.2499999999999993       5                        0.6494161223866828       1.2499999999999993       5                        0.6494161223866828       1.2499999999999993       5                        0.6494161223866828       1.2499999999999993       5                        0.6494161223866828       1.2499999999999993
0.5872734220379604        1.25                     5                        0.5872734220379604       1.25                     5                        0.5872734220379604       1.25                     5                        0.5872734220379604       1.25                     5                        0.5872734220379604       1.25                     5                        0.5872734220379604       1.25
0.527589472859756         1.2499999999999996       5                        0.527589472859756        1.2499999999999996       5                        0.527589472859756        1.2499999999999996       5                        0.527589472859756        1.2499999999999996       5                        0.527589472859756        1.2499999999999996       5                        0.527589472859756        1.2499999999999996
0.4699297880008304        1.2500000000000002       5                        0.4699297880008304       1.2500000000000002       5                        0.4699297880008304       1.2500000000000002       5                        0.4699297880008304       1.2500000000000002       5                        0.4699297880008304       1.2500000000000002       5                        0.4699297880008304       1.2500000000000002
0.41408557805953095       1.2500000000000004       5                        0.41408557805953095      1.2500000000000004       5                        0.41408557805953095      1.2500000000000004       5                        0.41408557805953095      1.2500000000000004       5                        0.41408557805953095      1.2500000000000004       5                        0.41408557805953095      1.2500000000000004
0.3599177814862946        1.2499999999999996       5                        0.3599177814862946       1.2499999999999996       5                        0.3599177814862946       1.2499999999999996       5                        0.3599177814862946       1.2499999999999996       5                        0.3599177814862946       1.2499999999999996       5                        0.3599177814862946       1.2499999999999996
0.3072449278178255        1.2499999999999991       5                        0.3072449278178255       1.2499999999999991       5                        0.3072449278178255       1.2499999999999991       5                        0.3072449278178255       1.2499999999999991       5                        0.3072449278178255       1.2499999999999991       5                        0.3072449278178255       1.2499999999999991
0.2556624324399652        1.2499999999999996       5                        0.2556624324399652       1.2499999999999996       5                        0.2556624324399652       1.2499999999999996       5                        0.2556624324399652       1.2499999999999996       5                        0.2556624324399652       1.2499999999999996       5                        0.2556624324399652       1.2499999999999996
0.20426407004501054       1.2500000000000002       5                        0.20426407004501054      1.2500000000000002       5                        0.20426407004501054      1.2500000000000002       5                        0.20426407004501054      1.2500000000000002       5                        0.20426407004501054      1.2500000000000002       5                        0.20426407004501054      1.2500000000000002
0.15070422832195293       1.2500000000000002       5                        0.15070422832195293      1.2500000000000002       5                        0.15070422832195293      1.2500000000000002       5                        0.15070422832195293      1.2500000000000002       5                        0.15070422832195293      1.2500000000000002       5                        0.15070422832195293      1.2500000000000002
0.09826171301334011       1.2500000000000002       5                        0.09826171301334011      1.2500000000000002       5                        0.09826171301334011      1.2500000000000002       5                        0.09826171301334011      1.2500000000000002       5                        0.09826171301334011      1.2500000000000002       5                        0.09826171301334011      1.2500000000000002
0.04819557139213808       1.2500000000000002       5                        0.04819557139213808      1.2500000000000002       5                        0.04819557139213808      1.2500000000000002       5                        0.04819557139213808      1.2500000000000002       5                        0.04819557139213808      1.2500000000000002       5                        0.04819557139213808      1.2500000000000002
0                         1.25                     5                        0                        1.25                     5                        0                        1.25                     5                        0                        1.25                     5                        0                        1.25                     5                        0                        1.25
0.401122384868209         0.0717114081261678       6                        0.401122384868209        0.0717114081261678       6                        0.3965740955647743       0.07252878663372436      6                        0.39228448033726715      0.0732665988778764       6                        0.38824002175247         0.07393994472926108      6                        0.38442454593828285      0.07455845640028916
0.39481200380258524       0.06644124505661067      6                        0.39481200380258524      0.06644124505661067      6                        0.39020782813673577      0.06723856791854854      6                        0.38586333313191273      0.06795777609488138      6                        0.3817657936684279       0.06861408677252503      6                        0.3778993659672576       0.06921712770548348
0.3883725155064432        0.06132902141690816      6                        0.3883725155064432       0.06132902141690816      6                        0.3837128750604057       0.06210527661433792      6                        0.3793137417485926       0.06280494184515373      6                        0.3751632685654572       0.063443342686576        6                        0.3712459852851025       0.06403009454952131
0.38180662702096374       0.05637957044852284      6                        0.38180662702096374      0.05637957044852284      6                        0.37709190355691413      0.057133705732937516     6                        0.3726383165981162       0.057812848479056926     6                        0.36843499214749065      0.05843242285613715      6                        0.3644668811597663       0.05900202363947779
0.37511723224771565       0.05159783965674413      6                        0.37511723224771565      0.05159783965674413      6                        0.37034776606316877      0.052328763504377145     6                        0.36583984779772166      0.05298636440885645      6                        0.36158368226351845      0.05358615441132932      6                        0.35756469426854565      0.05413769894633514
0.36830737356355164       0.04698886013783374      6                        0.36830737356355164      0.04698886013783374      6                        0.36348346074324994      0.0476954423287604       6                        0.3589212638260912       0.048330442843947594     6                        0.3546121853961327       0.048909449867096826     6                        0.35054218292089384      0.04944199034981086
0.36138021969776696       0.042557736990243435     6                        0.36138021969776696      0.042557736990243435     6                        0.35650210879457195      0.04323880924458572      6                        0.351885607150949        0.043850112405006615     6                        0.34752345012878394      0.044407297956225965     6                        0.3434021941809022       0.04491984475487785
0.354339186931122         0.038309730522540206     6                        0.354339186931122        0.038309730522540206     6                        0.3494070700064709       0.03896408421045998      6                        0.3447361435960674       0.039550553088082294     6                        0.3403206304528828       0.04008483778747215      6                        0.33614776150603776      0.04057635887197853
0.34718777056021066       0.034250154481405864     6                        0.34718777056021066      0.034250154481405864     6                        0.34220177572401106      0.03487654090527119      6                        0.33747619451505323      0.0354369994396972       6                        0.3330069159912364       0.03594726417566232      6                        0.3287819324123032       0.03641668649484776
0.339929763187477         0.030384512252348183     6                        0.339929763187477        0.030384512252348183     6                        0.3348899349574215       0.030981637767482847     6                        0.3301093302451459       0.031514867555473884     6                        0.3255857134985625       0.03199995153488158      6                        0.32130793908861116      0.032446160048556785
0.33256908325955314       0.026718402985177997     6                        0.33256908325955314      0.026718402985177997     6                        0.3274753650492258       0.027284928644139485     6                        0.3226391992760633       0.02778967003550698      6                        0.31806047287373246      0.028248372825198317     6                        0.3137290204691584       0.028670213188203123
0.32510988077418107       0.02325759080468554      6                        0.32510988077418107      0.02325759080468554      6                        0.31996206358721074      0.023792119844778685     6                        0.31506956733500924      0.024267063372882473     6                        0.31043469641418775      0.024698139347786145     6                        0.30604840498720354      0.02509441465409463
0.3175565799243004        0.020008030262549905     6                        0.3175565799243004       0.020008030262549905     6                        0.3123542550495945       0.02050910608159883      6                        0.30740436204303917      0.020952893798083027     6                        0.302711979101024        0.021355055696194877     6                        0.2982693454474331       0.021724531458104435
0.3099144899684562        0.01697610401601982      6                        0.3099144899684562       0.01697610401601982      6                        0.3046569792761589       0.017442208942577902     6                        0.2996482342032923       0.017853437355827523     6                        0.2948965427498562       0.018225361868967723     6                        0.2903956277774283       0.018566773312208747
0.3022545339169027        0.014190994531575364     6                        0.3022545339169027       0.014190994531575364     6                        0.296941204631775        0.014620841755470898     6                        0.2918721108334043       0.01499834403176495      6                        0.28705925306108215      0.015338941972409412     6                        0.2824980579314404       0.015651250759411508
0.29500224561948357       0.011785288333757526     6                        0.29500224561948357      0.011785288333757526     6                        0.2896350575592254       0.012179634710583614     6                        0.28450690451551297      0.012524166323155537     6                        0.279633865905171        0.012834150359245273     6                        0.27501321874902296      0.013118004931060825
0.2883729231846295        0.00978108116650087      6                        0.2883729231846295       0.00978108116650087      6                        0.28295498960312315      0.010141913596053008     6                        0.2777704658418784       0.010455393303057814     6                        0.27283974767247504      0.010736575333451986     6                        0.2681620362611696       0.01099366277085565
0.2823215282730906        0.008113099474481524     6                        0.2823215282730906       0.008113099474481524     6                        0.2768552981392061       0.00844240086968311      6                        0.2716165519316279       0.008726759843938767     6                        0.26663021646321033      0.00898097854383789      6                        0.26189746541281406      0.009213024902801858
0.2768018721636687        0.006725691475800822     6                        0.2768018721636687       0.006725691475800822     6                        0.2712892147505408       0.007025419942950357     6                        0.26599793005754574      0.007282574742846206     6                        0.2609576689345268       0.007511664305439132     6                        0.2561716013448501       0.007720400728068042
0.27176965355028027       0.005572131290027361     6                        0.27176965355028027      0.005572131290027361     6                        0.26621189252286975      0.005844196821386856     6                        0.260869344917375        0.006076027064877735     6                        0.25577654270238137      0.006281794430078653     6                        0.25093864358439155      0.006468933423312614
0.2671931288557129        0.004615324049641507     6                        0.2671931288557129       0.004615324049641507     6                        0.2615912243808372       0.0048616401195107324    6                        0.2561984765198464       0.005070029993292742     6                        0.2510544021150147       0.005254288271927043     6                        0.24616609934720898      0.005421550779350374
0.263024063387484         0.0038204123647620123    6                        0.263024063387484        0.0038204123647620123    6                        0.2573784936746936       0.004042780153754669     6                        0.25193626640337075      0.0042295107709034415    6                        0.24674193641090766      0.004393977395104596     6                        0.2418044589246115       0.004542995785266643
0.2592361862945507        0.0031618120589114456    6                        0.2592361862945507       0.0031618120589114456    6                        0.25354720817205806      0.0033620240615437904    6                        0.248056154809641        0.0035288611151700787    6                        0.24281260179560837      0.003675234360377296     6                        0.23782723444238796      0.0038076205171744203
0.2557860380791088        0.002614877119508413     6                        0.2557860380791088       0.002614877119508413     6                        0.2500535579333394       0.002794601709075944     6                        0.24451410337211948      0.002943189111690087     6                        0.23922219426787444      0.003073047985105162     6                        0.23419008521744508      0.0031902985380335563
0.25265819585386956       0.0021628650007636733    6                        0.25265819585386956      0.0021628650007636733    6                        0.24688212267309978      0.002323787977552079     6                        0.2412948490708969       0.002455771420300285     6                        0.23595566303291246      0.0025706862106521984    6                        0.23087818194343157      0.0026742830315432957
0.2498105867476091        0.0017877826344154734    6                        0.2498105867476091       0.0017877826344154734    6                        0.24399051278825784      0.0019314313660910233    6                        0.23835578489216927      0.0020482997376170637    6                        0.2329702230820218       0.0021496871297882864    6                        0.22784857237911807      0.002240963651228164
0.24722101911761477       0.0014769954791583502    6                        0.24722101911761477      0.0014769954791583502    6                        0.24135649542088017      0.0016048405683520915    6                        0.23567474685850512      0.0017080148230708444    6                        0.23024380203061465      0.001797217463673009     6                        0.22507926616256246      0.0018774312270714365
0.24487514262593535       0.0012205097303536543    6                        0.24487514262593535      0.0012205097303536543    6                        0.2389658574875977       0.0013339978732970757    6                        0.2332377531492945       0.0014248575196765857    6                        0.22776264667688442      0.001503166816838246     6                        0.22255670910286035      0.00157352002477193
0.24273966643781786       0.0010078479638508963    6                        0.24273966643781786      0.0010078479638508963    6                        0.23678509298398281      0.0011082719099580528    6                        0.23101114175865053      0.0011880429968863892    6                        0.22549293866973957      0.0012566002685850141    6                        0.2202469117527845       0.0013181507884677784
0.24079557424438017       8.315905149946552E-4     6                        0.24079557424438017      8.315905149946552E-4     6                        0.2347952018141343       9.20164112425251E-4      6                        0.22897598462725632      9.899849167407143E-4     6                        0.2234158017712269       0.0010498407454807694    6                        0.21813101757646913      0.0011035568544427413
0.239028917636623         6.858304523793301E-4     6                        0.239028917636623        6.858304523793301E-4     6                        0.23298236839419043      7.637090601242365E-4     6                        0.22711863258518378      8.246477371669296E-4     6                        0.22151771263803047      8.767783531039765E-4     6                        0.21619558533357955      9.235544157549777E-4
0.23742027213011055       5.65101625187351E-4      6                        0.23742027213011055      5.65101625187351E-4      6                        0.2313271454636172       6.333400632226405E-4     6                        0.22541963494987147      6.863607564136872E-4     6                        0.21977917935157104      7.316398223486501E-4     6                        0.21442104808721912      7.722720075161814E-4
0.2359431185109894        4.6435822227519E-4       6                        0.2359431185109894       4.6435822227519E-4       6                        0.22980267703171625      5.238631557080511E-4     6                        0.22385184020725074      5.697898642070521E-4     6                        0.2181727450815417       6.089592453803761E-4     6                        0.21277963538942105      6.441205839375962E-4
0.23458624098588962       3.803914994649292E-4     6                        0.23458624098588962      3.803914994649292E-4     6                        0.22839777166872108      4.3200937898826554E-4    6                        0.2224041015993827       4.7160045451759383E-4    6                        0.21668726350231743      5.053363345475874E-4     6                        0.21126016717377527      5.356370517993828E-4
