% Model:              first_sketch_v06__sigmasweep_adaptivemesh_179.9CA.mph
% Version:            COMSOL 5.4.0.388
% Date:               Jul 31 2021, 19:02
% Dimension:          2
% Nodes:              319
% Expressions:        6
% Description:        Entity index, r-coordinate, z-coordinate
% Length unit:        mm
% r                       z                        dom @ t=7                r (mm) @ t=7             z (mm) @ t=7             dom @ t=17               r (mm) @ t=17            z (mm) @ t=17
0.9497796629969817        0.09639302150502961      8                        0.9497796629969817       0.09639302150502961      8                        0.8479409752017012       0.09522950971112222
0.9530348459344823        0.0889098530813571       8                        0.9530348459344823       0.0889098530813571       8                        0.8488333438795371       0.08782406698840506
0.9556160875201564        0.08116839531524715      8                        0.9556160875201564       0.08116839531524715      8                        0.8491882597277571       0.08030671610872978
0.9574555800717605        0.0732180000629984       8                        0.9574555800717605       0.0732180000629984       8                        0.8489645446185117       0.07270573535272291
0.9584866161005643        0.06512293138017965      8                        0.9584866161005643       0.06512293138017965      8                        0.848118447428464        0.06505608106038718
0.9586464944323624        0.05696393429102807      8                        0.9586464944323624       0.05696393429102807      8                        0.8466037622829011       0.057400619533752265
0.9578801843571536        0.048839280415618205     8                        0.9578801843571536       0.048839280415618205     8                        0.8443720295044912       0.049791602390289805
0.9561818409872073        0.040996386897537464     8                        0.9561818409872073       0.040996386897537464     8                        0.8414297017956172       0.04241682015083814
1.875                     1.25                     9                        1.875                    1.25                     9                        1.875                    1.25
1.8749999999999996        1.1517535688698266       9                        1.8749999999999996       1.1517535688698266       9                        1.8749999999999996       1.1517535688698266
1.8749999999999998        1.0535071377396534       9                        1.8749999999999998       1.0535071377396534       9                        1.8749999999999998       1.0535071377396534
1.875                     0.955260706609481        9                        1.875                    0.955260706609481        9                        1.875                    0.955260706609481
1.8749999999999998        0.8570142754793075       9                        1.8749999999999998       0.8570142754793075       9                        1.8749999999999998       0.8570142754793075
1.8749999999999998        0.7587678443491344       9                        1.8749999999999998       0.7587678443491344       9                        1.8749999999999998       0.7587678443491344
1.8749999999999998        0.6605214132189614       9                        1.8749999999999998       0.6605214132189614       9                        1.8749999999999998       0.6605214132189614
1.8749999999999996        0.5622749820887881       9                        1.8749999999999996       0.5622749820887881       9                        1.8749999999999996       0.5622749820887881
1.875                     0.4640285509586148       9                        1.875                    0.4640285509586148       9                        1.875                    0.4640285509586148
1.875                     0.3657821198284418       9                        1.875                    0.3657821198284418       9                        1.875                    0.3657821198284418
1.8749999999999998        0.2675847951659491       9                        1.8749999999999998       0.2675847951659491       9                        1.8749999999999998       0.2675847951659491
1.8749999999999998        0.17097718343558715      9                        1.8749999999999998       0.17097718343558715      9                        1.8749999999999998       0.17097718343558715
1.8749999999999998        0.08129793479779086      9                        1.8749999999999998       0.08129793479779086      9                        1.8749999999999998       0.08129793479779086
1.875                     0                        9                        1.875                    0                        9                        1.875                    0
0.8048124107299323        0.1855070736489649       10                       0.8048124107299323       0.1855070736489649       10                       0.750072819411245        0.2115962062642885
0.812979830476768         0.183622065556735        10                       0.812979830476768        0.183622065556735        10                       0.7568013416775408       0.20793208273173514
0.8211110049594555        0.18158625713931895      10                       0.8211110049594555       0.18158625713931895      10                       0.7634074582366317       0.20410031278820404
0.8291999411686006        0.17938806712668165      10                       0.8291999411686006       0.17938806712668165      10                       0.76988142741841         0.20009620022718663
0.837239386142312         0.17701525090525733      10                       0.837239386142312        0.17701525090525733      10                       0.7762127864239499       0.1959153086622151
0.8452212116527313        0.17445474718378745      10                       0.8452212116527313       0.17445474718378745      10                       0.7823907516073826       0.1915532066423281
0.85313558340793          0.17169288613553818      10                       0.85313558340793         0.17169288613553818      10                       0.7884036628782138       0.18700583081626748
0.8609715020571421        0.16871517692343663      10                       0.8609715020571421       0.16871517692343663      10                       0.7942395006968197       0.18226909984814613
0.8687156956920855        0.16550667677050265      10                       0.8687156956920855       0.16550667677050265      10                       0.7998851511666213       0.17733945659632433
0.8763533572584941        0.16205169423492882      10                       0.8763533572584941       0.16205169423492882      10                       0.8053270581221948       0.17221330197845877
0.8838666882630012        0.1583344150817288       10                       0.8838666882630012       0.1583344150817288       10                       0.8105502730421187       0.1668878036911005
0.8912357882403663        0.15433854173980283      10                       0.8912357882403663       0.15433854173980283      10                       0.8155391979075732       0.16136015997541447
0.8984373412419265        0.1500479986805514       10                       0.8984373412419265       0.1500479986805514       10                       0.8202767668550045       0.15562835965186872
0.9054446810528991        0.14544706267467836      10                       0.9054446810528991       0.14544706267467836      10                       0.824744602402148        0.14969100715292222
0.9122273016965825        0.14052085003043888      10                       0.9122273016965825       0.14052085003043888      10                       0.8289227778555576       0.14354755480892664
0.9187504542110396        0.135255884522429        10                       0.9187504542110396       0.135255884522429        10                       0.8327896307510645       0.13719851623824245
0.9249747587693984        0.12964081162714286      10                       0.9249747587693984       0.12964081162714286      10                       0.8363215679991803       0.13064573006112098
0.9308558599994429        0.12366728283567127      10                       0.9308558599994429       0.12366728283567127      10                       0.8394928665031214       0.12389268434936443
0.9363441641588199        0.11733103298995641      10                       0.9363441641588199       0.11733103298995641      10                       0.8422754763843934       0.11694491036488051
0.9413847104115992        0.11063316904587009      10                       0.9413847104115992       0.11063316904587009      10                       0.8446388350970915       0.1098104546903161
0.9459172510626342        0.10358166789177647      10                       0.9459172510626342       0.10358166789177647      10                       0.8465497032537701       0.1025004344846291
