% Model:              first_sketch_v06__sigmasweep_adaptivemesh_179.9CA.mph
% Version:            COMSOL 5.4.0.388
% Date:               Jul 31 2021, 19:02
% Dimension:          2
% Nodes:              422
% Expressions:        111
% Description:        Entity index, r-coordinate, z-coordinate
% Length unit:        mm
% r                       z                        dom @ t=617              r (mm) @ t=617           z (mm) @ t=617           dom @ t=627              r (mm) @ t=627           z (mm) @ t=627           dom @ t=637              r (mm) @ t=637           z (mm) @ t=637           dom @ t=647              r (mm) @ t=647           z (mm) @ t=647           dom @ t=657              r (mm) @ t=657           z (mm) @ t=657           dom @ t=667              r (mm) @ t=667           z (mm) @ t=667           dom @ t=677              r (mm) @ t=677           z (mm) @ t=677           dom @ t=687              r (mm) @ t=687           z (mm) @ t=687           dom @ t=697              r (mm) @ t=697           z (mm) @ t=697           dom @ t=707              r (mm) @ t=707           z (mm) @ t=707           dom @ t=717              r (mm) @ t=717           z (mm) @ t=717           dom @ t=727              r (mm) @ t=727           z (mm) @ t=727           dom @ t=737              r (mm) @ t=737           z (mm) @ t=737           dom @ t=747              r (mm) @ t=747           z (mm) @ t=747           dom @ t=757              r (mm) @ t=757           z (mm) @ t=757           dom @ t=767              r (mm) @ t=767           z (mm) @ t=767           dom @ t=777              r (mm) @ t=777           z (mm) @ t=777           dom @ t=787              r (mm) @ t=787           z (mm) @ t=787           dom @ t=797              r (mm) @ t=797           z (mm) @ t=797           dom @ t=807              r (mm) @ t=807           z (mm) @ t=807           dom @ t=817              r (mm) @ t=817           z (mm) @ t=817           dom @ t=827              r (mm) @ t=827           z (mm) @ t=827           dom @ t=837              r (mm) @ t=837           z (mm) @ t=837           dom @ t=847              r (mm) @ t=847           z (mm) @ t=847           dom @ t=857              r (mm) @ t=857           z (mm) @ t=857           dom @ t=867              r (mm) @ t=867           z (mm) @ t=867           dom @ t=877              r (mm) @ t=877           z (mm) @ t=877           dom @ t=887              r (mm) @ t=887           z (mm) @ t=887           dom @ t=897              r (mm) @ t=897           z (mm) @ t=897           dom @ t=907              r (mm) @ t=907           z (mm) @ t=907           dom @ t=917              r (mm) @ t=917           z (mm) @ t=917           dom @ t=927              r (mm) @ t=927           z (mm) @ t=927           dom @ t=937              r (mm) @ t=937           z (mm) @ t=937           dom @ t=947              r (mm) @ t=947           z (mm) @ t=947           dom @ t=957              r (mm) @ t=957           z (mm) @ t=957           dom @ t=967              r (mm) @ t=967           z (mm) @ t=967           dom @ t=977              r (mm) @ t=977           z (mm) @ t=977
0.1463766302029735        0.002782327994921069     6                        0.1463766302029735       0.002782327994921069     6                        0.14555355869056644      0.002836447815666721     6                        0.14472554236242663      0.0028863182101065347    6                        0.14389900533083674      0.002932887917927008     6                        0.14307727670720416      0.0029766905875912505    6                        0.14226257412340332      0.003018113677776211     6                        0.14145648413457715      0.0030574607537112984    6                        0.14066016208942675      0.0030949778629354896    6                        0.13987445185528638      0.003130868026599111     6                        0.13909996091204443      0.0031653007382485957    6                        0.13833711355251763      0.0031984187267237907    6                        0.13758619092452368      0.0032303430584127526    6                        0.13684736215087553      0.0032611771026393793    6                        0.13612070720533823      0.003291009695901904     6                        0.1354062369255354       0.003319917650109512     6                        0.13470390649339914      0.0033479678150616695    6                        0.13401362900801678      0.003375218698990228     6                        0.13333528338735118      0.003401721842705646     6                        0.13266872300226923      0.003427522892588405     6                        0.1320137810067282       0.003452662516008383     6                        0.13137024071434203      0.003477178462936298     6                        0.13073801373021177      0.00350109951038589      6                        0.13011679459509404      0.003524459298289262     6                        0.12950641164895         0.0035472834236846746    6                        0.12890664790498588      0.0035695967104566514    6                        0.12831731181114686      0.0035914208841259527    6                        0.12773815891071885      0.0036127778342050073    6                        0.12716900216089397      0.0036336857002289774    6                        0.12660964542361122      0.003654161588085827     6                        0.12605984201743656      0.003674223302896667     6                        0.1255193669029689       0.0036938867806846514    6                        0.12498812244560241      0.003713162363709976     6                        0.12446580282157695      0.003732067266787575     6                        0.12395224663131388      0.0037506126809497497    6                        0.12344726109767977      0.0037688103444149597    6                        0.12295065715971838      0.003786671308924111     6                        0.12246224975263593      0.0038042060030745164
0.1432355934000303        0.0023603270755968597    6                        0.1432355934000303       0.0023603270755968597    6                        0.14240871836989527      0.0024105076742032086    6                        0.14157534422367138      0.002456583778709466     6                        0.14074241676345917      0.0024994899015083716    6                        0.13991356339510744      0.00253975147497229      6                        0.13909121085475068      0.0025777494334123974    6                        0.13827709996696355      0.002613781489088977     6                        0.13747250219561075      0.0026480881936326623    6                        0.13667834966263598      0.0026808673573734984    6                        0.1358953173213436       0.002712283540390207     6                        0.1351238812565839       0.0027424748250590137    6                        0.13436436246912664      0.002771557923491352     6                        0.13361696077995336      0.002799632140236086     6                        0.13288177980753424      0.002826782525168966     6                        0.13215884855774235      0.0028530823672359615    6                        0.13144813611717726      0.0028785952369124934    6                        0.13074956614548822      0.0029033765897839964    6                        0.13006302549329554      0.002927475119375011     6                        0.12938837338924716      0.0029509338139978004    6                        0.1287254472000885       0.0029737908540302263    6                        0.12807403272377035      0.002996081538876522     6                        0.12743404470151598      0.0030178328188672538    6                        0.12680517744531117      0.003039075916305498     6                        0.12618726009616135      0.003059834610721242     6                        0.12558007544090094      0.003080131875127928     6                        0.12498343161496714      0.00309998777685918      6                        0.12439708287505084      0.003119422463508355     6                        0.12382084133468298      0.0031384526100528207    6                        0.12325450967829961      0.0031570939011618354    6                        0.12269783924400617      0.003175362620788659     6                        0.12215060312195095      0.0031932733174406       6                        0.12161270326580226      0.0032108354131513287    6                        0.12108383074621988      0.0032280645738846834    6                        0.12056382276700726      0.0032449709557264097    6                        0.12005248468375217      0.0032615651986947353    6                        0.11954962555653825      0.0032778573049299558    6                        0.11905505843449213      0.0032938566984969486
0.14038922206413454       0.002006259317352685     6                        0.14038922206413454      0.002006259317352685     6                        0.139558477789846        0.0020527527599780724    6                        0.13871967251821368      0.002095286230808142     6                        0.13788029168566276      0.0021347787855240177    6                        0.1370442708089752       0.002171747018135794     6                        0.13621425091296235      0.0022065648618708918    6                        0.13539212922052288      0.002239523772274535     6                        0.13457929346710534      0.0022708584609600797    6                        0.13377676298264468      0.0023007612400609647    6                        0.13298527846487765      0.0023293915030422013    6                        0.13220536572048616      0.0023568825026058       6                        0.13143738340893296      0.0023833464579821784    6                        0.13068155986432503      0.0024088785092031867    6                        0.12993802025043916      0.0024335598530268       6                        0.12920680977083532      0.0024574602170407936    6                        0.12848790959357673      0.002480639877588869     6                        0.12778125227038523      0.002503151242361421     6                        0.12708673106761584      0.002525040178639619     6                        0.12640420970019958      0.0025463470510438575    6                        0.1257335285121461       0.0025671075983510973    6                        0.12507447468895977      0.002587354733511989     6                        0.12442696507499058      0.0026071136123560685    6                        0.12379069290284105      0.00262641313626306      6                        0.12316548730764416      0.0026452753294016686    6                        0.12255113014433719      0.002663721391211933     6                        0.12194742859647295      0.002681769803355472     6                        0.12135413508699698      0.0026994390603018404    6                        0.12077106037655345      0.00271674444699498      6                        0.12019800552303479      0.0027337003051890415    6                        0.11963471950947183      0.0027503214903127084    6                        0.11908097321826935      0.00276662125066557      6                        0.11853666783578215      0.0027826081425629014    6                        0.11800149110728804      0.002798296392410213     6                        0.11747527858629164      0.0028136951929192016    6                        0.11695783355353913      0.0028288141657843756    6                        0.11644896300841955      0.0028436623422713153    6                        0.11594847795590137      0.0028582482194465667
0.13780923462979022       0.0017088758201068558    6                        0.13780923462979022      0.0017088758201068558    6                        0.13697452232519708      0.0017519268033776663    6                        0.1361301891244487       0.0017911615439544948    6                        0.1352842769562102       0.0018274825934844027    6                        0.13444103817730466      0.0018613971548924418    6                        0.13360333209938535      0.0018932717183397358    6                        0.1327732133058582       0.0019233911019889086    6                        0.13195218489567273      0.0019519838535514407    6                        0.1311413514339313       0.001979236519744421     6                        0.130341516852241        0.002005303114792961     6                        0.12955325396254774      0.0020303118990153517    6                        0.1287769563615498       0.0020543704800900565    6                        0.12801287828586444      0.0020775697527048525    6                        0.1272611640048539       0.0020999870116375718    6                        0.12652187267943935      0.002121688400911504     6                        0.12579499552447518      0.0021427309026548656    6                        0.1250804721515177       0.002163163894675279     6                        0.12437820060118265      0.002183030450925146     6                        0.12368804761056507      0.0022023683572596296    6                        0.12300985519882265      0.0022212109655579577    6                        0.12234341079745292      0.0022395888741892005    6                        0.12168863229013194      0.0022575254849189646    6                        0.12104521096675933      0.00227504747979209      6                        0.12041297514476157      0.002292175195286314     6                        0.11979170504613428      0.0023089281387607655    6                        0.11918120627372467      0.0023253232824104212    6                        0.11858122888608932      0.002341377558747912     6                        0.1179915818010351       0.002357104939531156     6                        0.11741206402309727      0.0023725185034750404    6                        0.11684242183051186      0.0023876317705765816    6                        0.11628242358635728      0.002402456776381523     6                        0.11573196937885614      0.002417001266947521     6                        0.1151907434358934       0.0024312781367607584    6                        0.11465857943283603      0.002445295686153082     6                        0.11413527839393173      0.0024590625970805024    6                        0.1136206451015138       0.002472587007070184     6                        0.11311448838295526      0.002485876561860067
0.13546891086561386       0.001458699969606978     6                        0.13546891086561386      0.001458699969606978     6                        0.13463011128582708      0.0014985437032892603    6                        0.13378014061129984      0.0015347136948147741    6                        0.1329276132503444       0.0015680951223968486    6                        0.13207710610953347      0.0015991853152992597    6                        0.13123169965936549      0.00162834291933509      6                        0.13039360571886605      0.001655845766773665     6                        0.12956444087700664      0.0016819159479789085    6                        0.12874539214607666      0.0017067340072752025    6                        0.12793732351473935      0.0017304483968170702    6                        0.12714085155127489      0.001753182250522587     6                        0.1263564016501593       0.0017750384728557167    6                        0.1255842510168632       0.0017961036572855787    6                        0.12482456034131247      0.0018164511704915932    6                        0.12407740031900429      0.0018361435712232503    6                        0.12334277004512903      0.0018552345656364108    6                        0.12262061426745097      0.0018737705359226006    6                        0.12191083410022685      0.001891791809943556     6                        0.1212132978048331       0.001909333652242169     6                        0.1205278477596066       0.001926427093368053     6                        0.11985427050248865      0.0019431004977989504    6                        0.11919248390453294      0.0019593755631433164    6                        0.11854217647309744      0.001975276858784932     6                        0.11790317492405543      0.001990823107141121     6                        0.11727525717847613      0.0020060322092546215    6                        0.11665822666546803      0.002020919707740841     6                        0.11605183058656257      0.002035501066349656     6                        0.11545587556519857      0.002049789022551533     6                        0.11487015816443119      0.00206379547306012      6                        0.1142944216465145       0.0020775326953054794    6                        0.11372843158111276      0.0020910115990052523    6                        0.11317208666351244      0.002104239176084169     6                        0.11262506744749962      0.002117227094032303     6                        0.11208720553585469      0.002129982830623001     6                        0.11155829954654523      0.0021425142046367133    6                        0.11103815191875713      0.0021548285346705545    6                        0.11052656919743278      0.0021669326882014597
0.1333474805672156        0.0012481924901405748    6                        0.1333474805672156       0.0012481924901405748    6                        0.13250446767131963      0.0012850583592044892    6                        0.13164875280091476      0.001318391092420853     6                        0.13078953688724015      0.0013490578196324887    6                        0.1299317274470038       0.001377545599361977     6                        0.1290786274533366       0.0014042048900334185    6                        0.12823260450004426      0.0014293062397233152    6                        0.12739538568277703      0.0014530650355652796    6                        0.12656823678348808      0.0014756556282378725    6                        0.12575207797676538      0.0014972207684317864    6                        0.12494756580800856      0.0015178783702273597    6                        0.12415515393337812      0.0015377265805454306    6                        0.1233751393038058       0.0015568476696953101    6                        0.12260769613968826      0.0015753110807110663    6                        0.12185290410956888      0.0015931758126935315    6                        0.1211107679355395       0.001610492338372821     6                        0.12038123553081981      0.001627304100071195     6                        0.11966420936614086      0.0016436487456839312    6                        0.11895955773574558      0.0016595590923996792    6                        0.11826712208475867      0.0016750639293346716    6                        0.11758668695489015      0.0016901894796764064    6                        0.11691816919451303      0.0017049557986209716    6                        0.1162612537417418       0.0017193854571665955    6                        0.11561576498005631      0.001733495645152072     6                        0.11498147791748956      0.0017473027490722732    6                        0.11435819327214704      0.0017608209669842123    6                        0.11374565495221362      0.0017740643904841753    6                        0.11314366688918484      0.001787044604806434     6                        0.11255202286900001      0.0017997724078594294    6                        0.11197046287800477      0.0018122589281467686    6                        0.1113987494668618       0.0018245140368249012    6                        0.11083677968737153      0.0018365440289972415    6                        0.11028423030736138      0.0018483594482902224    6                        0.10974093070282752      0.0018599670191321764    6                        0.10920667697393431      0.001871373772271318     6                        0.10868126912648284      0.001882586280422922     6                        0.10816451135165395      0.0018936107038096924
0.13142851201335537       0.0010712388545422301    6                        0.13142851201335537      0.0010712388545422301    6                        0.13058116680898205      0.0011053528542237345    6                        0.12971961951191263      0.0011360715688970902    6                        0.12885366845944052      0.001164243620480646     6                        0.12798855549957916      0.0011903455017484442    6                        0.12712780550899608      0.0012147192162241108    6                        0.12627393882556415      0.0012376277967909963    6                        0.1254287888433264       0.0012592797448988276    6                        0.12459369550806704      0.001279843086203791     6                        0.12376963062378672      0.0012994547863210979    6                        0.12295728644125985      0.0013182274972781541    6                        0.12215714099980039      0.001336254600585807     6                        0.12136950754523476      0.0013536140631910194    6                        0.12059457079888203      0.001370371446160001     6                        0.11983241676730605      0.0013865822475567062    6                        0.11908305352175558      0.0014022937783113268    6                        0.11834643018180074      0.0014175466221169682    6                        0.11762244889506127      0.0014323758352599732    6                        0.11691097655286431      0.0014468118808091874    6                        0.11621185244247789      0.0014608814029482562    6                        0.1155248580832275       0.0014746085899900799    6                        0.11484990836637862      0.0014880119296533582    6                        0.11418668395875406      0.001501112117778254     6                        0.11353500625993365      0.0015139249018677858    6                        0.1128946468319271       0.0015264652524091629    6                        0.11226540322025944      0.0015387461136255952    6                        0.1116470156774179       0.0015507803054992263    6                        0.11103928511407467      0.0015625783465672497    6                        0.1104420022686502       0.0015741500215604534    6                        0.10985490365428371      0.0015855054047603915    6                        0.10927774863518268      0.0015966534165896171    6                        0.10871043242051025      0.0016075997138483428    6                        0.10815262793297246      0.0016183538179302453    6                        0.10760416221341834      0.0016289217686088326    6                        0.10706482877596683      0.0016393098824514776    6                        0.10653442514292827      0.001649524057705789     6                        0.1060127531175328       0.00165956981641546
0.1296883360319454        9.219380335298339E-4     6                        0.1296883360319454       9.219380335298339E-4     6                        0.12883653247245827      9.535088815850147E-4     6                        0.1279690613772875       9.818193478244776E-4     6                        0.12709632874157936      0.0010076992079455704    6                        0.12622391354957505      0.0010316141468498243    6                        0.12535556103438308      0.0010538974847333965    6                        0.12449394041550756      0.0010748045440330692    6                        0.12364098651304926      0.0010945367923314146    6                        0.12279810833405269      0.0011132558313896807    6                        0.12196632440488386      0.0011310927882697223    6                        0.1211463581788989       0.0011481550380878643    6                        0.12033870806273496      0.0011645312134741475    6                        0.11954370008069248      0.0011802950192331464    6                        0.11876152641283498      0.001195508194686054     6                        0.11799227679455605      0.0012102228112892586    6                        0.1172359604214167       0.001224483103067956     6                        0.11649252573116091      0.0012383268872448523    6                        0.11576187295096166      0.0012517867256153792    6                        0.11504386622183135      0.001264890827169247     6                        0.11433834153928814      0.0012776637926963815    6                        0.11364507646391409      0.0012901278847433908    6                        0.11296398308515126      0.0013023001028418068    6                        0.11229473717915592      0.0013141993894197049    6                        0.11163715659052585      0.0013258401403850332    6                        0.11099100897701787      0.0013372360074039775    6                        0.11035608832011873      0.001348398770009952     6                        0.10973213091794443      0.0013593400737047152    6                        0.10911893439128544      0.0013700694530980654    6                        0.10851628621529616      0.0013805957618684523    6                        0.10792391928115815      0.001390928109761861     6                        0.10734158964363313      0.00140107454935464      6                        0.10676919051386938      0.0014110401550018288    6                        0.10620639094431411      0.0014208335202570898    6                        0.10565301556665792      0.0014304600644267718    6                        0.10510885527078001      0.0014399254583877836    6                        0.10457370507243355      0.001449234991885221     6                        0.10404736437695798      0.0014583936123472787
0.1281104045713074        7.958239563768528E-4     6                        0.1281104045713074       7.958239563768528E-4     6                        0.12725402469825467      8.250500420250377E-4     6                        0.12638055359948608      8.51147200333768E-4      6                        0.125501012921545        8.749261764945416E-4     6                        0.12462131977977536      8.968416814917481E-4     6                        0.1237454367218351       9.172181838474861E-4     6                        0.12287617682376521      9.363031553090457E-4     6                        0.12201557060399044      9.542909331060887E-4     6                        0.12116509043073853      9.713366443144303E-4     6                        0.12032579625274853      9.87565567927693E-4      6                        0.11949843798657843      0.0010030798268672364    6                        0.118683530269998        0.0010179633565585847    6                        0.11788140835325368      0.0010322856717323314    6                        0.11709226885642351      0.0010461047769699228    6                        0.11631620269857872      0.0010594694145473257    6                        0.11555321806528036      0.0010724208460014925    6                        0.11480326093068842      0.0010849942306076796    6                        0.114066228118917        0.001097219746304209     6                        0.11334197979075167      0.0011091234590164594    6                        0.1126303476325077       0.0011207280363942503    6                        0.11193110442263592      0.0011320539304937524    6                        0.11124415871089809      0.0011431167386089628    6                        0.110569180865071        0.0011539337732952347    6                        0.10990598469771354      0.0011645181723198728    6                        0.10925433359129569      0.0011748823666381523    6                        0.10861401765202236      0.0011850370606224395    6                        0.1079847689983845       0.001194992821171403     6                        0.10736638175929053      0.0012047582806795176    6                        0.1067586399919469       0.0012143414420853942    6                        0.10616127287205787      0.0012237505371900969    6                        0.10557403307196345      0.0012329928304195326    6                        0.1049968116953509       0.001242072867868585     6                        0.104429273939686        0.0012509984045535817    6                        0.10387124199067181      0.0012597743003016173    6                        0.103322504109084        0.0012684056448963995    6                        0.1027828528110948       0.0012768971815296719    6                        0.1022520851212481       0.0012852533424681102
0.1266796717357319        6.891604092317906E-4     6                        0.1266796717357319       6.891604092317906E-4     6                        0.12581860978886641      7.162293539767927E-4     6                        0.12493908102162964      7.402969246124799E-4     6                        0.12405272831564892      7.621547951632877E-4     6                        0.12316580606122488      7.822466109826997E-4     6                        0.12228248962111593      8.008878809264833E-4     6                        0.12140572982247448      8.18318141084905E-4      6                        0.12053764640275239      8.347245532361747E-4     6                        0.11967976890433162      8.502557661621868E-4     6                        0.11883319311380179      8.650312438660819E-4     6                        0.11799869053613003      8.791479196432577E-4     6                        0.11717678787484889      8.926851165556716E-4     6                        0.11636782609748592      9.057082599998406E-4     6                        0.11557200333737702      9.182717312850057E-4     6                        0.11478940927367866      9.304210615181036E-4     6                        0.11402004908552693      9.421946612232356E-4     6                        0.11326386464640574      9.536251541484541E-4     6                        0.11252074803976421      9.647404560917143E-4     6                        0.11179055435719985      9.755646095400753E-4     6                        0.11107311009253377      9.86118465706278E-4      6                        0.11036818254447174      9.964207854593838E-4     6                        0.10967567610162385      0.0010064858544395654    6                        0.10899525531278943      0.0010163294788133317    6                        0.10832672957902226      0.0010259636326560193    6                        0.10766985772506872      0.001035399623683076     6                        0.10702442575080598      0.0010446471696001975    6                        0.10639016144186968      0.0010537158520582872    6                        0.10576685529829202      0.001062613480751066     6                        0.1051542878629855       0.0010713472853685453    6                        0.10455218455450574      0.0010799247023837609    6                        0.10396029463621533      0.0010883522838061998    6                        0.10337850703747169      0.0010966340992924289    6                        0.10280648315227794      0.001104777148978252     6                        0.10224404271699132      0.0011127857905030927    6                        0.10169097138795671      0.0011206645928500628    6                        0.10114705921506276      0.0011284178102495732    6                        0.10061210088256677      0.0011360494148737713
0.12538246507377923       5.988222842094813E-4     6                        0.12538246507377923      5.988222842094813E-4     6                        0.12451663091381206      6.239107059048964E-4     6                        0.12363100796377333      6.461210089991189E-4     6                        0.12273786340006351      6.662258879287174E-4     6                        0.12184378618038853      6.846579023359077E-4     6                        0.12095315859665397      7.017235528031413E-4     6                        0.12006906214890331      7.17654409034902E-4      6                        0.11919369868420356      7.326304621395157E-4     6                        0.11832864836700235      7.467939242260326E-4     6                        0.11747503706724101      7.602585176801306E-4     6                        0.11663365297107488      7.731160840385681E-4     6                        0.11580503074273568      7.854414492631549E-4     6                        0.11498951367778609      7.972960759579157E-4     6                        0.11418729865021336      8.087308551474729E-4     6                        0.11339847184715858      8.197882424074201E-4     6                        0.11262303362189928      8.305039328601401E-4     6                        0.11186092028464426      8.409081482041722E-4     6                        0.11111201800761451      8.510266721780399E-4     6                        0.11037617588084746      8.608816495007191E-4     6                        0.10965321446700972      8.704922357064096E-4     6                        0.10894289501945341      8.798756216157676E-4     6                        0.10824511726413512      8.890448743710044E-4     6                        0.10755953962768858      8.98014415402522E-4      6                        0.10688596681677717      9.067951488873858E-4     6                        0.1062241529020577       9.153973546832888E-4     6                        0.10557387962282085      9.238298499981149E-4     6                        0.10493487034638047      9.321013209622103E-4     6                        0.10430691186741499      9.402188309001298E-4     6                        0.10368978117174645      9.481889100792581E-4     6                        0.10308319992590918      9.560182775919853E-4     6                        0.10248691399916991      9.637128442109724E-4     6                        0.10190081011770158      9.71276252064659E-4      6                        0.10132454595477484      9.787148240587862E-4     6                        0.1007579388230508       9.860324688960385E-4     6                        0.10020077182428282      9.93233290491663E-4      6                        0.099652832597533        0.0010003211071579544    6                        0.09911391354675014      0.0010072994815179736
0.12421109863508442       5.22494054389968E-4      6                        0.12421109863508442      5.22494054389968E-4      6                        0.12334044089016086      5.457748322739099E-4     6                        0.12244873592486233      5.66295624973677E-4      6                        0.12154887303292988      5.848104377791137E-4     6                        0.12064776982885668      6.017408385859432E-4     6                        0.11975000752788614      6.173843658642169E-4     6                        0.11885878987375517      6.31964677381535E-4      6                        0.11797639291585328      6.456546753707146E-4     6                        0.11710444047862237      6.585902457110851E-4     6                        0.11624408261463415      6.708795031420228E-4     6                        0.11539611931055442      6.82609347907404E-4      6                        0.11456108922050014      6.938502691803951E-4     6                        0.11373933477534315      7.046599314148944E-4     6                        0.11293104904500528      7.15085900178548E-4      6                        0.11213631271120555      7.251677174447111E-4     6                        0.11135511971835681      7.349385199864185E-4     6                        0.11058739957687994      7.444262781846377E-4     6                        0.10983303158851147      7.536547874696966E-4     6                        0.1090918581036739       7.626444310967067E-4     6                        0.10836369319192052      7.714127977547937E-4     6                        0.10764829165591103      7.799756349551001E-4     6                        0.10694554819766879      7.883448896611047E-4     6                        0.10625511494877704      7.96533721898055E-4      6                        0.1055767917513688       8.045520615468656E-4     6                        0.10491032782678844      8.124092564096494E-4     6                        0.10425550058872708      8.201133092311459E-4     6                        0.10361202898089114      8.276720990762212E-4     6                        0.10297969608617742      8.350920179637113E-4     6                        0.10235827535288348      8.423789687738655E-4     6                        0.10174748475689133      8.495390285809774E-4     6                        0.10114706683789611      8.565775354412077E-4     6                        0.10055690613205938      8.634977510853876E-4     6                        0.09997665671547745      8.703053950804475E-4     6                        0.09940613353689011      8.770039778036085E-4     6                        0.09884511722424785      8.835971908176847E-4     6                        0.09829339308885829      8.900884665013375E-4     6                        0.09775075133900356      8.964810053937726E-4
0.12314601633378944       4.5744461692011384E-4    6                        0.12314601633378944      4.5744461692011384E-4    6                        0.12227047073400121      4.790668772810091E-4     6                        0.12137267799243391      4.980427190552796E-4     6                        0.12046614901993577      5.151077270388978E-4     6                        0.11955812471953166      5.306725584780721E-4     6                        0.11865337745275333      5.450258275927612E-4     6                        0.11775522493708945      5.583833284655072E-4     6                        0.1168660096914978       5.70910950853629E-4      6                        0.11598739244760448      5.827383595734469E-4     6                        0.11512054177775376      5.939681900473404E-4     6                        0.11426626484112475      6.04682545378205E-4      6                        0.11342510056468917      6.149477311013672E-4     6                        0.11259738756604835      6.248177700984773E-4     6                        0.11178331279372436      6.343370583640292E-4     6                        0.11098294961707283      6.435423764742974E-4     6                        0.11019628417252894      6.524644495192246E-4     6                        0.10942323809542617      6.61129136407095E-4      6                        0.10866368299734938      6.695583767550114E-4     6                        0.1079174538706312       6.777709171844185E-4     6                        0.10718435783126133      6.85782896795412E-4      6                        0.10646414290910243      6.936087341589132E-4     6                        0.10575669849899533      7.012593453110402E-4     6                        0.10506167031707121      7.087467384974349E-4     6                        0.10437885322159594      7.160799546265607E-4     6                        0.10370799152849872      7.232674942839973E-4     6                        0.1030488582940437       7.303166217314104E-4     6                        0.10240116805619245      7.37234486515149E-4      6                        0.10176470020102538      7.440268751082748E-4     6                        0.10113922467488523      7.506991258337431E-4     6                        0.1005244558328702       7.572567390965267E-4     6                        0.09992013295603548      7.637045395153984E-4     6                        0.09932613841580926      7.700454493122408E-4     6                        0.09874212280999728      7.762846481436773E-4     6                        0.09816789878617778      7.824252915561798E-4     6                        0.09760324457820148      7.884707039044602E-4     6                        0.09704794325026886      7.944239743423267E-4     6                        0.09650178289606236      8.00287981795211E-4
0.12217754907443143       4.0191943379946736E-4    6                        0.12217754907443143      4.0191943379946736E-4    6                        0.12129707151881498      4.2202230129618226E-4    6                        0.1203932081123881       4.395875241159554E-4     6                        0.11948008859973262      4.553326334298992E-4     6                        0.11856527030403875      4.696575162884557E-4     6                        0.1176537079782457       4.8284195027988795E-4    6                        0.11674882448514483      4.950939582050885E-4     6                        0.11585302084030395      5.065725328854001E-4     6                        0.11496798791273394      5.174012573204704E-4     6                        0.11409490725873843      5.276774448807074E-4     6                        0.11323458879276892      5.374785695670531E-4     6                        0.11238756824922744      5.468669255495732E-4     6                        0.11155417774769073      5.558930655002587E-4     6                        0.11073459605610045      5.645983826787173E-4     6                        0.10992888766658891      5.730170561324412E-4     6                        0.1091370297292962       5.811775508236523E-4     6                        0.10835893512667685      5.891037566387651E-4     6                        0.10759446713481989      5.968158906234575E-4     6                        0.10684345292184654      6.043311868639122E-4     6                        0.10610569232194966      6.1166445022975E-4       6                        0.10538092638387973      6.188288814976628E-4     6                        0.10466903901132796      6.258344528392772E-4     6                        0.10396966946770034      6.326921250865592E-4     6                        0.10328260758052149      6.394101315948443E-4     6                        0.10260759276574892      6.459962059173623E-4     6                        0.10194439374329586      6.524569453310694E-4     6                        0.10129272070768418      6.587988422272135E-4     6                        0.10065234940174746      6.650271387616908E-4     6                        0.10002304633825373      6.711466668876209E-4     6                        0.09940452234853712      6.771624104946847E-4     6                        0.09879651354919293      6.830787351564733E-4     6                        0.0981989001937922       6.888982610827143E-4     6                        0.09761132953602743      6.946256857756153E-4     6                        0.09703361199991044      7.00263849481807E-4      6                        0.09646552351692447      7.058157502511632E-4     6                        0.09590684499491073      7.112841726064284E-4     6                        0.09535736250244778      7.166717103395605E-4
0.1212969466432845        3.544466181006E-4        6                        0.1212969466432845       3.544466181006E-4        6                        0.12041151288885439      3.731594550948619E-4     6                        0.11950161834432067      3.894384886581228E-4     6                        0.11858200633154607      4.039836406785206E-4     6                        0.11766054217340796      4.171842151041044E-4     6                        0.11674235331119137      4.293112808177564E-4     6                        0.11583095844221496      4.4056521870472183E-4    6                        0.11492880895932567      4.510982735693798E-4     6                        0.11403761917407193      4.6102811496536426E-4    6                        0.11315857829734027      4.7044691589297346E-4    6                        0.11229249485504014      4.7942770892993997E-4    6                        0.11143989822096653      4.880289642600699E-4     6                        0.11060111162653288      4.962979467297945E-4     6                        0.10977630387657919      5.04273221182872E-4      6                        0.10896552927223675      5.119865295175317E-4     6                        0.10816875502182323      5.194642302011857E-4     6                        0.10738588457169453      5.26728386687236E-4      6                        0.10661677238519685      5.337976253047463E-4     6                        0.10586123748418852      5.406877891523947E-4     6                        0.10511907221563785      5.474124608019068E-4     6                        0.10439001054272087      5.539837299248723E-4     6                        0.10367393078347523      5.604107085718598E-4     6                        0.10297046578466146      5.66703408537852E-4      6                        0.10227940035948443      5.728693324585393E-4     6                        0.1016004690822808       5.789155218957202E-4     6                        0.10093343640259006      5.848479737769114E-4     6                        0.1002780082708575       5.906725902979082E-4     6                        0.09963395687211693      5.963941258172808E-4     6                        0.09900104538062833      6.020169593766818E-4     6                        0.09837898122257041      6.075456133375275E-4     6                        0.09776749746249364      6.129840437993951E-4     6                        0.09716647230007132      6.183346030691428E-4     6                        0.09657554979027722      6.236015588054383E-4     6                        0.09599453822233288      6.287874716580718E-4     6                        0.09542321132583279      6.338950502267233E-4     6                        0.09486134795016272      6.389268090946764E-4     6                        0.09430873223408043      6.438850896400967E-4
