% Model:              first_sketch_v06__sigmasweep_adaptivemesh.mph
% Version:            COMSOL 5.4.0.388
% Date:               Jul 23 2021, 18:52
% Dimension:          2
% Nodes:              340
% Expressions:        15
% Description:        Entity index, r-coordinate, z-coordinate
% Length unit:        mm
% r                       z                        dom @ t=107              r (mm) @ t=107           z (mm) @ t=107           dom @ t=117              r (mm) @ t=117           z (mm) @ t=117           dom @ t=127              r (mm) @ t=127           z (mm) @ t=127           dom @ t=137              r (mm) @ t=137           z (mm) @ t=137           dom @ t=147              r (mm) @ t=147           z (mm) @ t=147
0.33801760211802373       0.6007180645124037       4                        0.33801760211802373      0.6007180645124037       4                        0.34086675295854013      0.6166274395049174       4                        0.3433285012152772       0.6309054671936588       4                        0.3454459171831436       0.6438128817618682       4                        0.347300039522539        0.6555275199132103
0.33065096529098026       0.604666811909689        4                        0.33065096529098026      0.604666811909689        4                        0.33353105941416483      0.6208476055862301       4                        0.33601729437972616      0.6353699998507025       4                        0.3381534813037961       0.6484979089565849       4                        0.34002171882535764      0.6604126038933433
0.29304847807984397       0.622910506587667        4                        0.29304847807984397      0.622910506587667        4                        0.2959837797337917       0.640388825185505        4                        0.29850635735840797      0.6560775606098583       4                        0.30066220280891265      0.6702550896295265       4                        0.30253621551388277      0.6831194338327381
0.285386617793547         0.6262611181744918       4                        0.285386617793547        0.6262611181744918       4                        0.2883139266215309       0.6439855875021989       4                        0.2908274222096372       0.659895210517527        4                        0.29297323226932015      0.6742709750054804       4                        0.294836313953603        0.6873141442234518
0.2776815765397194        0.6295130358713805       4                        0.2776815765397194       0.6295130358713805       4                        0.28059485847427035      0.6474787539910762       4                        0.28309412758436503      0.6636047400749432       4                        0.2852255489394549       0.6781745015061011       4                        0.28707397011779245      0.6913924991299342
0.2699349945694137        0.6326665501613993       4                        0.2699349945694137       0.6326665501613993       4                        0.2728283569680964       0.6508684333269498       4                        0.27530839218500613      0.6672060989635583       4                        0.27742120490894817      0.681965483785942        4                        0.27925136636223424      0.6953541988114315
0.2621485053093416        0.6357219442395544       4                        0.2621485053093416       0.6357219442395544       4                        0.26501620077961113      0.6541547321653757       4                        0.2674721343160322       0.6706992401970636       4                        0.2695622532958391       0.6856437453071891       4                        0.27137068654783464      0.6991989579640968
0.25432366166927145       0.6386795225808903       4                        0.25432366166927145      0.6386795225808903       4                        0.25716009140822554      0.6573377859418508       4                        0.2595871972044551       0.6740841528924474       4                        0.2616506730521104       0.6892091528372636       4                        0.2634340403149594       0.7029265417307483
0.24646195426130074       0.6415396003641525       4                        0.24646195426130074      0.6415396003641525       4                        0.2492616710932448       0.6604177475999465       4                        0.2516553665941441       0.6773608503444427       4                        0.2536883862230205       0.6926616038935782       4                        0.25544347999881895      0.7065367525300805
0.2385648688159311        0.6443024810965602       4                        0.2385648688159311       0.6443024810965602       4                        0.24132258023688027      0.6633947635533876       4                        0.24367842813196083      0.6805293444642192       4                        0.24567731525988984      0.6960009997735089       4                        0.2474010578397664       0.7100294017708012
0.23063388868557655       0.6469684570681038       4                        0.23063388868557655      0.6469684570681038       4                        0.23334445979708807      0.6662689741796591       4                        0.2356581696059727       0.6835896462742075       4                        0.23761938506990535      0.6992272460044848       4                        0.239308827820051        0.7134043102108847
0.22267051714787492       0.6495378036204329       4                        0.22267051714787492      0.6495378036204329       4                        0.2253289736176827       0.6690405076399147       4                        0.2275964032484237       0.6865417592890312       4                        0.22951654524997397      0.7023402452835542       4                        0.231168867798581        0.7166613004470945
0.21467616584263874       0.6520108155883548       4                        0.21467616584263874      0.6520108155883548       4                        0.21727769597951158      0.6717095192019449       4                        0.21949485245513514      0.689385721369868        4                        0.22137065603120154      0.7053399415316072       4                        0.22298316472861635      0.7198002428773834
0.2066521446476316        0.6543878054624452       4                        0.2066521446476316       0.6543878054624452       4                        0.20919210099144175      0.6742761893457905       4                        0.21135514073082726      0.6921216027265404       4                        0.21318347681852295      0.7082263177364906       4                        0.21475360282709108      0.7228210533310839
0.19859975738239707       0.6566690716072013       4                        0.19859975738239707      0.6566690716072013       4                        0.20107365875030392      0.6767406894785583       4                        0.20317888821462188      0.6947494693510494       4                        0.20495676301454338      0.7109993572947698       4                        0.20648206065548375      0.7257236524740254
0.19052030359498737       0.6588548987194226       4                        0.19052030359498737      0.6588548987194226       4                        0.1929238370284304       0.6791031824092194       4                        0.194967713256475        0.6972693834564829       4                        0.19669226748147484      0.7136590443567431       4                        0.198170412470625        0.728507966004582
0.18241507973328255       0.6609455584748671       4                        0.18241507973328255      0.6609455584748671       4                        0.18474410235310287      0.6813638230246084       4                        0.1867232333905126       0.6996814041286742       4                        0.18839174140617773      0.7162053643941725       4                        0.18982052898818808      0.731173925080999
0.17428538021960396       0.6629413101897199       4                        0.17428538021960396      0.6629413101897199       4                        0.17653592097750953      0.6835227589860491       4                        0.1784470662016818       0.7019855880002751       4                        0.18005693507148826      0.7186383047890964       4                        0.18143427807356766      0.7337214667667268
0.16613249846016545       0.6648424014872705       4                        0.16613249846016545      0.6648424014872705       4                        0.16830075980351414      0.6855801314279906       4                        0.17014083015908374      0.7041819899239391       4                        0.17168959860938462      0.7209578554194161       4                        0.17301352543228338      0.736150534470877
0.157957727775472         0.666649068972529        4                        0.157957727775472        0.666649068972529        4                        0.16004008722228982      0.6875360756675594       4                        0.16180614537519247      0.706270663656745        4                        0.16329148269319133      0.723164009255406        4                        0.16456013525271915      0.7384610784006878
0.14976234607460281       0.6683615421969931       4                        0.14976234607460281      0.6683615421969931       4                        0.151755357511808        0.6893907254808752       4                        0.15344461776650964      0.7082516663569477       4                        0.15486432250860369      0.7252567669846839       4                        0.15607595403343055      0.7406530602331101
0.1415475155977006        0.6699800626910918       4                        0.1415475155977006       0.6699800626910918       4                        0.14344790929758977      0.6911442337137169       4                        0.14505773642735517      0.7101250805382887       4                        0.14640973422424267      0.7272361600862878       4                        0.14756270630020452      0.7427264771152252
0.13331437015002967       0.6715048622549368       4                        0.13331437015002967      0.6715048622549368       4                        0.13511905351901585      0.6927967487679688       4                        0.13664696224696682      0.7118909888944939       4                        0.13792930419859523      0.7291022241176689       4                        0.1390220843652673       0.7446813335197071
0.1250640421231844        0.672936157564382        4                        0.1250640421231844       0.672936157564382        4                        0.12677010066494673      0.6943484087266422       4                        0.12821375535099336      0.7135494679412896       4                        0.12942461662462973      0.7308549918679431       4                        0.13045577617886833      0.7465176339050303
0.11679766041153897       0.6742741511654715       4                        0.11679766041153897      0.6742741511654715       4                        0.11840235859058473      0.6957993423992423       4                        0.11975957286155704      0.7151005890523647       4                        0.12089725127723237      0.7324944943249081       4                        0.12186546310190242      0.7482353835639748
0.10851635140335479       0.6755190318138738       4                        0.10851635140335479      0.6755190318138738       4                        0.11001713344857969      0.6971496696587657       4                        0.11128586981063834      0.7165444187408577       4                        0.11234878445504914      0.7340207608482908       4                        0.11325282091829894      0.7498345886447072
0.10022123991799264       0.6766709748301784       4                        0.10022123991799264      0.6766709748301784       4                        0.10161573056241305      0.6983995017985329       4                        0.10279410000324624      0.7178810189650174       4                        0.10378078988448462      0.7354338193732965       4                        0.10461952082194624      0.7513152562109793
0.09191345010558082       0.6777301424674663       4                        0.09191345010558082      0.6777301424674663       4                        0.09319945526938718      0.6995489419030603       4                        0.09428571685920101      0.7191104474519646       4                        0.09519483961273836      0.7367336966389445       4                        0.09596723040333852      0.7526773943363925
0.08359410631283276       0.6786966842903931       4                        0.08359410631283276      0.6786966842903931       4                        0.084769613738064        0.7005980852324601       4                        0.08576217423831707      0.7202327580394495       4                        0.08659250489100101      0.7379204184419614       4                        0.08729761463049988      0.7539210122347461
0.05022296488744671       0.681639213330874        4                        0.05022296488744671      0.681639213330874        4                        0.0509400037078845       0.7037933997963361       4                        0.05154475929577428      0.7236518416037834       4                        0.05204997295907247      0.7415363126623428       4                        0.05247836022080146      0.7577105812702306
0.05857771609653783       0.6810418914748891       4                        0.05857771609653783      0.6810418914748891       4                        0.05941147924024498      0.703144603281157        4                        0.06011484484349778      0.7229574969317518       4                        0.06070260331555579      0.7408019293020662       4                        0.061201134261948224     0.7569408872223528
0.07526433117492859       0.6795707378378127       4                        0.07526433117492859      0.6795707378378127       4                        0.07632751096706972      0.7015470199179493       4                        0.0772249244153957       0.7212480013554234       4                        0.07797535419173186      0.7389940102540442       4                        0.07861233396194534      0.7550461207781802
0.06692518722006412       0.6803524340898727       4                        0.06692518722006412      0.6803524340898727       4                        0.06787439153338815      0.7023958328753196       4                        0.06867535816425274      0.7221562310841433       4                        0.0693448927940111       0.7399545037540827       4                        0.06991298355816182      0.756052739225098
0.041861978168881646      0.6821444889566226       4                        0.041861978168881646     0.6821444889566226       4                        0.04246119237694029      0.7043422816794286       4                        0.04296647383528852      0.7242393019447398       4                        0.04338848551329272      0.7421576761376265       4                        0.043746230923853185     0.7583618358268353
0.02512546862369752       0.6828791890913354       4                        0.02512546862369752      0.6828791890913354       4                        0.025486465050263165     0.7051404921386885       4                        0.025790783769481535     0.7250936880799514       4                        0.02604486221594201      0.7430614153522584       4                        0.0262601672460624       0.7593090736270525
0.03349579871610287       0.6825577937092179       4                        0.03349579871610287      0.6825577937092179       4                        0.03397627101295286      0.70479129888695         4                        0.03438135874436326      0.7247199090071538       4                        0.03471962198570717      0.7426660385768459       4                        0.03500631206199689      0.7588946632329515
0.016752030045812782      0.6831087228777686       4                        0.016752030045812782     0.6831087228777686       4                        0.016993000204676808     0.7053898930543606       4                        0.01719611873802387      0.725360658809975        4                        0.01736568557378974      0.7433438184445161       4                        0.017509358836058548     0.7596050749786152
0.008376525355284022      0.6832464292510724       4                        0.008376525355284022     0.6832464292510724       4                        0.008497101821645219     0.705539524304841        4                        0.00859873270555164      0.7255208353446552       4                        0.00868357044616623      0.7435132565530748       4                        0.008755448127766853     0.7597826731487687
0                         0.6832923287966511       4                        0                        0.6832923287966511       4                        0                        0.7055893995784103       4                        0                        0.7255742262770674       4                        0                        0.7435697350304996       4                        0                        0.7598418718222648
1.7745279001294052        1.25                     5                        1.7745279001294052       1.25                     5                        1.7745279001294052       1.25                     5                        1.7745279001294052       1.25                     5                        1.7745279001294052       1.25                     5                        1.7745279001294052       1.25
1.875                     1.25                     5                        1.875                    1.25                     5                        1.875                    1.25                     5                        1.875                    1.25                     5                        1.875                    1.25                     5                        1.875                    1.25
1.6740558002588048        1.2500000000000002       5                        1.6740558002588048       1.2500000000000002       5                        1.6740558002588048       1.2500000000000002       5                        1.6740558002588048       1.2500000000000002       5                        1.6740558002588048       1.2500000000000002       5                        1.6740558002588048       1.2500000000000002
1.5735837003882038        1.2500000000000002       5                        1.5735837003882038       1.2500000000000002       5                        1.5735837003882038       1.2500000000000002       5                        1.5735837003882038       1.2500000000000002       5                        1.5735837003882038       1.2500000000000002       5                        1.5735837003882038       1.2500000000000002
1.4731116005176044        1.2500000000000002       5                        1.4731116005176044       1.2500000000000002       5                        1.4731116005176044       1.2500000000000002       5                        1.4731116005176044       1.2500000000000002       5                        1.4731116005176044       1.2500000000000002       5                        1.4731116005176044       1.2500000000000002
1.3726395006470034        1.2500000000000004       5                        1.3726395006470034       1.2500000000000004       5                        1.3726395006470034       1.2500000000000004       5                        1.3726395006470034       1.2500000000000004       5                        1.3726395006470034       1.2500000000000004       5                        1.3726395006470034       1.2500000000000004
1.2721674007764043        1.2499999999999996       5                        1.2721674007764043       1.2499999999999996       5                        1.2721674007764043       1.2499999999999996       5                        1.2721674007764043       1.2499999999999996       5                        1.2721674007764043       1.2499999999999996       5                        1.2721674007764043       1.2499999999999996
1.1718364867226285        1.2500000000000002       5                        1.1718364867226285       1.2500000000000002       5                        1.1718364867226285       1.2500000000000002       5                        1.1718364867226285       1.2500000000000002       5                        1.1718364867226285       1.2500000000000002       5                        1.1718364867226285       1.2500000000000002
1.075742052991451         1.25                     5                        1.075742052991451        1.25                     5                        1.075742052991451        1.25                     5                        1.075742052991451        1.25                     5                        1.075742052991451        1.25                     5                        1.075742052991451        1.25
0.9840077172076989        1.2499999999999996       5                        0.9840077172076989       1.2499999999999996       5                        0.9840077172076989       1.2499999999999996       5                        0.9840077172076989       1.2499999999999996       5                        0.9840077172076989       1.2499999999999996       5                        0.9840077172076989       1.2499999999999996
0.8956994609187432        1.2499999999999996       5                        0.8956994609187432       1.2499999999999996       5                        0.8956994609187432       1.2499999999999996       5                        0.8956994609187432       1.2499999999999996       5                        0.8956994609187432       1.2499999999999996       5                        0.8956994609187432       1.2499999999999996
0.8106052600578078        1.25                     5                        0.8106052600578078       1.25                     5                        0.8106052600578078       1.25                     5                        0.8106052600578078       1.25                     5                        0.8106052600578078       1.25                     5                        0.8106052600578078       1.25
0.7284377071565911        1.2499999999999996       5                        0.7284377071565911       1.2499999999999996       5                        0.7284377071565911       1.2499999999999996       5                        0.7284377071565911       1.2499999999999996       5                        0.7284377071565911       1.2499999999999996       5                        0.7284377071565911       1.2499999999999996
0.6489383943682232        1.2499999999999996       5                        0.6489383943682232       1.2499999999999996       5                        0.6489383943682232       1.2499999999999996       5                        0.6489383943682232       1.2499999999999996       5                        0.6489383943682232       1.2499999999999996       5                        0.6489383943682232       1.2499999999999996
0.5720469967404043        1.2500000000000002       5                        0.5720469967404043       1.2500000000000002       5                        0.5720469967404043       1.2500000000000002       5                        0.5720469967404043       1.2500000000000002       5                        0.5720469967404043       1.2500000000000002       5                        0.5720469967404043       1.2500000000000002
0.49759236088299486       1.25                     5                        0.49759236088299486      1.25                     5                        0.49759236088299486      1.25                     5                        0.49759236088299486      1.25                     5                        0.49759236088299486      1.25                     5                        0.49759236088299486      1.25
0.425046561461895         1.2500000000000002       5                        0.425046561461895        1.2500000000000002       5                        0.425046561461895        1.2500000000000002       5                        0.425046561461895        1.2500000000000002       5                        0.425046561461895        1.2500000000000002       5                        0.425046561461895        1.2500000000000002
0.35402207821836257       1.2499999999999996       5                        0.35402207821836257      1.2499999999999996       5                        0.35402207821836257      1.2499999999999996       5                        0.35402207821836257      1.2499999999999996       5                        0.35402207821836257      1.2499999999999996       5                        0.35402207821836257      1.2499999999999996
0.28366704040323565       1.25                     5                        0.28366704040323565      1.25                     5                        0.28366704040323565      1.25                     5                        0.28366704040323565      1.25                     5                        0.28366704040323565      1.25                     5                        0.28366704040323565      1.25
0.20999617778546148       1.25                     5                        0.20999617778546148      1.25                     5                        0.20999617778546148      1.25                     5                        0.20999617778546148      1.25                     5                        0.20999617778546148      1.25                     5                        0.20999617778546148      1.25
0.1370790822394271        1.2500000000000009       5                        0.1370790822394271       1.2500000000000009       5                        0.1370790822394271       1.2500000000000009       5                        0.1370790822394271       1.2500000000000009       5                        0.1370790822394271       1.2500000000000009       5                        0.1370790822394271       1.2500000000000009
0.0672854570571963        1.2500000000000002       5                        0.0672854570571963       1.2500000000000002       5                        0.0672854570571963       1.2500000000000002       5                        0.0672854570571963       1.2500000000000002       5                        0.0672854570571963       1.2500000000000002       5                        0.0672854570571963       1.2500000000000002
0                         1.25                     5                        0                        1.25                     5                        0                        1.25                     5                        0                        1.25                     5                        0                        1.25                     5                        0                        1.25
0.41367598977102077       0.002864645972579013     6                        0.41367598977102077      0.002864645972579013     6                        0.39630925443783743      0.0031987987107079787    6                        0.38043124343816154      0.0034688159478868945    6                        0.36595349126660276      0.00370583380045651      6                        0.35272294225888556      0.003920369649771862
0.4112818356514004        0.0024256380562601263    6                        0.4112818356514004       0.0024256380562601263    6                        0.39380779827128015      0.0027250234502816774    6                        0.3778297144447222       0.002966070960787474     6                        0.36326093804566334      0.0031777656039197193    6                        0.3499473154593743       0.0033696356152169474
0.40909719859503896       0.002055732908051177     6                        0.40909719859503896      0.002055732908051177     6                        0.39151799619297434      0.002323437479414426     6                        0.375443258791632        0.0025382687324176255    6                        0.3607869934625225       0.0027270607928453847    6                        0.34739362591465006      0.002898400252674569
0.4163080109524565        0.003387935693503617     6                        0.4163080109524565       0.003387935693503617     6                        0.39905133297788836      0.003760298618848335     6                        0.383277305872817        0.0040623629369870625    6                        0.36889457409012993      0.0043274104747155736    6                        0.3557508596571783       0.004566995785016689
0.40710375308335134       0.0017437148360646565    6                        0.40710375308335134      0.0017437148360646565    6                        0.38942154808332724      0.0019826377394217714    6                        0.37325354302323793      0.0021738089524076672    6                        0.3585132491515543       0.0023419401370084448    6                        0.34504338353892866      0.0024947305303765614
0.41919760744394685       0.004011629494250537     6                        0.41919760744394685      0.004011629494250537     6                        0.4020538592022803       0.00442583718808245      6                        0.38638776467329267      0.0047632166143287856    6                        0.37210409260302146      0.005059168545478374     6                        0.3590510179774549       0.005326326653785818
0.4052904402583451        0.001481021514259588     6                        0.4052904402583451       0.001481021514259588     6                        0.3875075184345333       0.0016939140754339056    6                        0.3712497725297728       0.001863832320097966     6                        0.35642899887020313      0.0020134090867224837    6                        0.3428859387790589       0.0021495143815641973
0.422362886368143         0.004754167132616808     6                        0.422362886368143        0.004754167132616808     6                        0.4053350880873379       0.005214005700568994     6                        0.389780886495862        0.005590117737999506     6                        0.37560030979335735      0.005919976269199226     6                        0.36264167202766867      0.006217329859647804
0.40363043219547085       0.0012581812287406735    6                        0.40363043219547085      0.0012581812287406735    6                        0.3857484923049562       0.001447442058306899     6                        0.36940392008710493      0.0015981888238539722    6                        0.3545056114151747       0.0017310277493184062    6                        0.34089209288852246      0.001852056029682995
0.42584033304498387       0.00564186449405688      6                        0.42584033304498387      0.00564186449405688      6                        0.4089323774632405       0.006151515124975589     6                        0.39349470250051394      0.006570126054167564     6                        0.37942184367903975      0.00693718918013111      6                        0.36656196271924324      0.007267604337209513
0.4021056419369922        0.0010683537677051052    6                        0.4021056419369922       0.0010683537677051052    6                        0.38412603348378327      0.0012361324266278392    6                        0.36769718230814574      0.0013695570304572565    6                        0.35272390275786825      0.0014872671240827855    6                        0.3390422938520869       0.001594642775949448
0.42964712393649596       0.006700629731690071     6                        0.42964712393649596      0.006700629731690071     6                        0.41286315916424304      0.007264369701373385     6                        0.3975466881431864       0.007729330368122336     6                        0.3835861571051723       0.008136952309061085     6                        0.37082931622517074      0.00850331782097386
0.40070430331056245       9.064479353930282E-4     6                        0.40070430331056245      9.064479353930282E-4     6                        0.38262834213686236      0.001054730156817701     6                        0.36611764302493427      0.0011725209414278636    6                        0.35107179814500405      0.0012765666184514468    6                        0.3373243016940896       0.0013715867489269406
0.4338183997138719        0.00796619633813534      6                        0.4338183997138719       0.00796619633813534      6                        0.41716353007494456      0.008588630807357476     6                        0.401973644107525        0.009104063178810871     6                        0.3881306334260349       0.009555807533471178     6                        0.37548161589784634      0.00996116156804856
0.3994155796096796        7.681713936471585E-4     6                        0.3994155796096796       7.681713936471585E-4     6                        0.38124455536957974      8.987858935702205E-4     6                        0.3646543063463056       0.001002478392979906     6                        0.3495381264070053       0.0010941874611957003    6                        0.335726764762677        0.0011780287774820026
0.43837747481945905       0.009477110046172153     6                        0.43837747481945905      0.009477110046172153     6                        0.421857583613344        0.010163011190202444     6                        0.40680012672985943      0.010733142537829464     6                        0.3930801600028439       0.011232619801002201     6                        0.38054400459623783      0.011679992566399502
0.4433615401750638        0.011283915866672128     6                        0.4433615401750638       0.011283915866672128     6                        0.42698367525961056      0.01203833589075102      6                        0.4120654367892342       0.012667609575822896     6                        0.3984748395205582       0.013218567858929832     6                        0.3860572768418749       0.013711050325793624
0.4487935356788625        0.013441306864614207     6                        0.4487935356788625       0.013441306864614207     6                        0.4325658746177183       0.014269429080936544     6                        0.41779441073135665      0.014962315392282948     6                        0.40434009607262933      0.015568442299333572     6                        0.39204733372358946      0.01610898919504771
0.4547030361633805        0.016017014278093038     6                        0.4547030361633805       0.016017014278093038     6                        0.43863511158331236      0.016924149270388687     6                        0.4240190872214304       0.01768515369539351      6                        0.41070890926842374      0.018350073207444424     6                        0.39854796734314946      0.018941483527967852
0.39822950158905285       6.499050263851271E-4     6                        0.39822950158905285      6.499050263851271E-4     6                        0.3799646704271238       7.645300675009621E-4     6                        0.363297009673945        8.55515136862755E-4      6                        0.3481125258204704       9.360867841884966E-4     6                        0.3342391193422289       0.0010098125140248655
0.46111660452136455       0.019090763051611226     6                        0.46111660452136455      0.019090763051611226     6                        0.44521959859497856      0.020082318821793725     6                        0.43076901909503745      0.02091590992164234      6                        0.41761196354821034      0.021643082259957064     6                        0.4055908382846618       0.022287880368811977
0.4680548988976167        0.022755369064388534     6                        0.4680548988976167       0.022755369064388534     6                        0.4523417473680144       0.023836695201592338     6                        0.4380681033573243       0.024747150074924586     6                        0.42507444018947554      0.02553970889335873      6                        0.41320225257904536      0.026239972239502675
0.4752374555292523        0.026938883121091196     6                        0.4752374555292523       0.026938883121091196     6                        0.459715190304304        0.028111386915138245     6                        0.44562422906998483      0.029099494002538053     6                        0.432798901440914        0.029957461753225046     6                        0.4210799097314388       0.03071247450447693
0.4822539633716901        0.031430970085765286     6                        0.4822539633716901       0.031430970085765286     6                        0.46692033063814703      0.03269079774064644      6                        0.4530090004788655       0.03375281067370167      6                        0.4403488878786778       0.03467233276622902      6                        0.42878005539809877      0.03547807548834719
0.4890769815333021        0.036208687386109516     6                        0.4890769815333021       0.036208687386109516     6                        0.4739302275492842       0.03755170774862811      6                        0.46019614756851246      0.03868366949043805      6                        0.4476988504649312       0.03966074772963836      6                        0.43627788140491175      0.040513115459031114
0.39707124286469275       5.427417739713474E-4     6                        0.39707124286469275      5.427417739713474E-4     6                        0.37870804911503203      6.420539905222205E-4     6                        0.36196025495184886      7.209073017273688E-4     6                        0.34670515813010083      7.908230621206773E-4     6                        0.3327675569831152       8.548453496671811E-4
0.4956980347381511        0.04125916995934677      6                        0.4956980347381511       0.04125916995934677      6                        0.4807372311095895       0.04268124501884798      6                        0.46717897380896994      0.043879242718489905     6                        0.4548430731712777       0.04490997355291972      6                        0.44356865286028996      0.04580499745384723
0.5142765655607672        0.057919703019344994     6                        0.5142765655607672       0.057919703019344994     6                        0.49987470950508456      0.05955448667137499      6                        0.4868429476844023       0.060928186495051766     6                        0.4749906259536446       0.06209820254819507      6                        0.4641560138334879       0.0630996863522254
0.5083043300821057        0.052127303654889455     6                        0.5083043300821057       0.052127303654889455     6                        0.4937153664609703       0.05369517687060855      6                        0.4805075972807691       0.055013888719006726     6                        0.46849349055363515      0.05614086196340481      6                        0.45751154060879384      0.05711015741377876
0.5021094448950052        0.04656960787521768      6                        0.5021094448950052       0.04656960787521768      6                        0.4873343604420572       0.048066613953575546     6                        0.47395130352876236      0.0493268176402782       6                        0.4617762203753542       0.050407445748180624     6                        0.45064788843665404      0.05134135823145048
0.39578494197583386       4.3338685513545763E-4    6                        0.39578494197583386      4.3338685513545763E-4    6                        0.37730326264930464      5.161048405643133E-4     6                        0.360460108667252        5.818357390922459E-4     6                        0.34512100593812334      6.401883324678346E-4     6                        0.33110691111126894      6.93645689273437E-4
0.3943428520857439        3.228836364429772E-4     6                        0.3943428520857439       3.228836364429772E-4     6                        0.3757140716006795       3.87601280282643E-4      6                        0.35875378142263015      4.39091075677762E-4      6                        0.3433113110242466       4.848288285585944E-4     6                        0.3292027752119911       5.267036166790093E-4
0.3927084201856538        2.1312578330072145E-4    6                        0.3927084201856538       2.1312578330072145E-4    6                        0.37388803504589324      2.5830405141839585E-4    6                        0.3567755182256583       2.942157719982859E-4     6                        0.34119757288692487      3.2600656292686105E-4    6                        0.3269641046748481       3.549538052485788E-4
0.3908000979840209        1.05838995748084E-4      6                        0.3908000979840209       1.05838995748084E-4      6                        0.3716974727801159       1.291642997181301E-4     6                        0.3543541539428339       1.4711817067904602E-4    6                        0.33856451048189184      1.6240493102033008E-4    6                        0.3241307473837357       1.7573295133742694E-4
0.38831722464376706       0                        6                        0.38831722464376706      0                        6                        0.36874227531857157      0                        6                        0.35104106174382477      0                        6                        0.334949642932006        0                        6                        0.32025437010194036      0
1.875                     0                        7                        1.875                    0                        7                        1.875                    0                        7                        1.875                    0                        7                        1.875                    0                        7                        1.875                    0
1.7750522711602692        0                        7                        1.7750522711602692       0                        7                        1.7745671733592077       0                        7                        1.7741213767539041       0                        7                        1.7737075399407671       0                        7                        1.7733218657182985       0
1.6750782807177982        0                        7                        1.6750782807177982       0                        7                        1.6740658189039934       0                        7                        1.6731364723090247       0                        7                        1.6722750980707937       0                        7                        1.6714736598922222       0
1.5797552291545358        0                        7                        1.5797552291545358       0                        7                        1.5781980485876221       0                        7                        1.5767704266653657       0                        7                        1.57544931234748         0                        7                        1.5742221456246006       0
1.4930720494768976        0                        7                        1.4930720494768976       0                        7                        1.4909780212993826       0                        7                        1.4890605648124615       0                        7                        1.4872889573665844       0                        7                        1.4856460049048499       0
1.4145770809655975        0                        7                        1.4145770809655975       0                        7                        1.411956277222625        0                        7                        1.4095594223502679       0                        7                        1.4073483677377292       0                        7                        1.4053011766853645       0
1.343492200357232         0                        7                        1.343492200357232        0                        7                        1.3403547762172727       0                        7                        1.3374889896254696       0                        7                        1.3348494931979327       0                        7                        1.3324094903169341       0
1.2791113874381939        0                        7                        1.2791113874381939       0                        7                        1.2754680021406446       0                        7                        1.2721441340068076       0                        7                        1.2690874521809268       0                        7                        1.2662661847455914       0
1.2208162992262193        0                        7                        1.2208162992262193       0                        7                        1.2166787383579143       0                        7                        1.212908554428688        0                        7                        1.2094466456486452       0                        7                        1.206256164679024        0
1.1680182529214835        0                        7                        1.1680182529214835       0                        7                        1.163399454960447        0                        7                        1.159195634593992        0                        7                        1.1553411301511263       0                        7                        1.1517939411593943       0
1.120199317111845         0                        7                        1.120199317111845        0                        7                        1.115113636223347        0                        7                        1.1104899895065157       0                        7                        1.1062563706580966       0                        7                        1.102365580142222        0
1.0763598368844962        0                        7                        1.0763598368844962       0                        7                        1.0708173347811056       0                        7                        1.0657836710316184       0                        7                        1.061180639579322        0                        7                        1.0569557664805849       0
1.035093396955779         0                        7                        1.035093396955779        0                        7                        1.0290931854592213       0                        7                        1.0236493772378579       0                        7                        1.0186775538337884       0                        7                        1.0141197776899662       0
0.9956324994999884        0                        7                        0.9956324994999884       0                        7                        0.9891671495564069       0                        7                        0.9833071245608539       0                        7                        0.9779616856539026       0                        7                        0.9730671710405437       0
0.957401890086858         0                        7                        0.957401890086858        0                        7                        0.9504580796749478       0                        7                        0.9441704087828813       0                        7                        0.9384416256651663       0                        7                        0.9332020167916815       0
0.9209458338496109        0                        7                        0.9209458338496109       0                        7                        0.913518201358738        0                        7                        0.9067984552415947       0                        7                        0.9006827459369082       0                        7                        0.8950950953438023       0
0.8863286207072165        0                        7                        0.8863286207072165       0                        7                        0.87841480541721         0                        7                        0.8712610803111746       0                        7                        0.8647569583754052       0                        7                        0.8588200495177863       0
0.8532410151619683        0                        7                        0.8532410151619683       0                        7                        0.8448365131252742       0                        7                        0.8372448145344872       0                        7                        0.8303487362161988       0                        7                        0.8240593345690157       0
0.8216588667353155        0                        7                        0.8216588667353155       0                        7                        0.8127609448345898       0                        7                        0.8047286591114559       0                        7                        0.7974381125221837       0                        7                        0.790793731355129        0
0.7916175013560569        0                        7                        0.7916175013560569       0                        7                        0.7822264405547548       0                        7                        0.7737534278541236       0                        7                        0.7660678995670127       0                        7                        0.7590676642182124       0
0.7634973204625579        0                        7                        0.7634973204625579       0                        7                        0.7536228945532091       0                        7                        0.7447172881929328       0                        7                        0.7366434755810825       0                        7                        0.7292928386299167       0
0.737263761330939         0                        7                        0.737263761330939        0                        7                        0.7269190265996108       0                        7                        0.7175917193735762       0                        7                        0.7091386309768066       0                        7                        0.7014449991075585       0
0.7125408022704454        0                        7                        0.7125408022704454       0                        7                        0.7017356439048033       0                        7                        0.691994526762549        0                        7                        0.6831683307396984       0                        7                        0.6751364329876633       0
0.6892726564031938        0                        7                        0.6892726564031938       0                        7                        0.6780191406703766       0                        7                        0.6678739254014935       0                        7                        0.6586823158453248       0                        7                        0.6503181770137417       0
