% Model:              first_sketch_v06__sigmasweep_adaptivemesh_179.9CA.mph
% Version:            COMSOL 5.4.0.388
% Date:               Jul 31 2021, 19:02
% Dimension:          2
% Nodes:              366
% Expressions:        24
% Description:        Entity index, r-coordinate, z-coordinate
% Length unit:        mm
% r                       z                        dom @ t=157              r (mm) @ t=157           z (mm) @ t=157           dom @ t=167              r (mm) @ t=167           z (mm) @ t=167           dom @ t=177              r (mm) @ t=177           z (mm) @ t=177           dom @ t=187              r (mm) @ t=187           z (mm) @ t=187           dom @ t=197              r (mm) @ t=197           z (mm) @ t=197           dom @ t=207              r (mm) @ t=207           z (mm) @ t=207           dom @ t=217              r (mm) @ t=217           z (mm) @ t=217           dom @ t=227              r (mm) @ t=227           z (mm) @ t=227
0.3369919452828734        0.00351837641517556      6                        0.3369919452828734       0.00351837641517556      6                        0.3268546398067743       0.003894109906535451     6                        0.31711699756969386      0.004172684086955743     6                        0.3079712045518676       0.004407104113486239     6                        0.2994264467305395       0.004615184758014128     6                        0.29144925405674865      0.0048047323463663305    6                        0.28399624843992394      0.004979850618262066     6                        0.2770238396880059       0.005143042522245814
0.3406549946290152        0.004245849430277064     6                        0.3406549946290152       0.004245849430277064     6                        0.3305732339617903       0.004658505053884117     6                        0.32091110284247304      0.004968808210357687     6                        0.3118412804866018       0.00523123530890945      6                        0.3033690404272072       0.005464519687144085     6                        0.2954600766554236       0.005677018610068643     6                        0.288071001580247        0.005873198733775911     6                        0.2811584661038376       0.006055825805243189
0.344687455899973         0.00512506478186145      6                        0.344687455899973        0.00512506478186145      6                        0.3346631619011104       0.0055775657773041755    6                        0.32507868784940724      0.005922500666188372     6                        0.31608750273762837      0.006215670961429106     6                        0.30769067382505877      0.006476686314257501     6                        0.2998528594387891       0.006714448154736544     6                        0.2925305524413888       0.006933793684447104     6                        0.2856805890808343       0.0071377652353555475
0.3491161430868128        0.0061855089863348785    6                        0.3491161430868128       0.0061855089863348785    6                        0.3391517810754762       0.006680847183004466     6                        0.32964732337306474      0.007063394889110766     6                        0.3207375161674378       0.007390124355623154     6                        0.3124190144989891       0.007681472036895186     6                        0.30465527389300573      0.007946871830601877     6                        0.2974025688179207       0.008191536399260317     6                        0.2906178684126318       0.008418797397441034
0.35398146986987084       0.007465382139363943     6                        0.35398146986987084      0.007465382139363943     6                        0.34408034877350074      0.008006739131427585     6                        0.3346588311663747       0.008430055273928806     6                        0.32583354254029057      0.00879331706599058      6                        0.317596599668779        0.009117736249365273     6                        0.3099101247932636       0.009413265812548642     6                        0.30273009137775125      0.009685498066106723     6                        0.29601355635391197      0.009938066998054688
0.35931639781253666       0.009007859167482212     6                        0.35931639781253666      0.009007859167482212     6                        0.34948263137348345      0.009598510392184111     6                        0.34014748357666735      0.010065833395922043     6                        0.3314101840922939       0.010468668801277899     6                        0.3232582687387504       0.010828949969550335     6                        0.31565243681384975      0.011157133980467384     6                        0.30854829763244634      0.011459196205900208     6                        0.3019029602193753       0.011739086122324672
0.36515944744609957       0.010865619977202706     6                        0.36515944744609957      0.010865619977202706     6                        0.35539825216924276      0.011509014125970947     6                        0.3461536816199903       0.012023710370272906     6                        0.3375084046526322       0.012469251883013649     6                        0.32944542256354614      0.012868245856784696     6                        0.32192397016822105      0.013231641396924065     6                        0.31489925491256904      0.013565802249793956     6                        0.30832841595949545      0.013875008342914733
0.37155010438930913       0.013101486230118463     6                        0.37155010438930913      0.013101486230118463     6                        0.36186761863658745      0.013801143249876732     6                        0.3527186006399399       0.01436664260829966      6                        0.3441700054512602       0.01485806559559586      6                        0.3362003875680377       0.015298640615219537     6                        0.3287675052863079       0.015699795581684415     6                        0.3218261445860659       0.01606828821298354      6                        0.31533346370572585      0.016408745024101414
0.37852610665676406       0.015789457646240998     6                        0.37852610665676406      0.015789457646240998     6                        0.3689297286876186       0.0165490118557644       6                        0.3598822358644349       0.01716880494289516      6                        0.351435772250329        0.01770929722848185      6                        0.3435646013945952       0.01819429309853904      6                        0.3362250366178648       0.0186356914453295       6                        0.32937144926567724      0.01904065353666718      6                        0.3229610216178032       0.019414171968470246
0.3859490547338841        0.018939253620081732     6                        0.3859490547338841       0.018939253620081732     6                        0.3764452653224598       0.019760943760076703     6                        0.3675038839850159       0.020437213542645563     6                        0.3591634502435624       0.021028735235985602     6                        0.351394223571663        0.02155983608365093      6                        0.34415116788005373      0.022042872825198973     6                        0.33738827836500085      0.022485415035918645     6                        0.33106278053617727      0.022892836060297718
0.39342962859045333       0.022423762782890835     6                        0.39342962859045333      0.022423762782890835     6                        0.3840207111165017       0.023306507395131223     6                        0.3751853052778776       0.024038368544573707     6                        0.36695004988137225      0.024680069670220656     6                        0.35928166437830644      0.025256388669389278     6                        0.3521339315077146       0.025780108921744815     6                        0.34546053736451476      0.02625919587454153      6                        0.3392187763756054       0.026699401261389928
0.4007890327700446        0.026165558732208122     6                        0.4007890327700446       0.026165558732208122     6                        0.39147542389635237      0.027106912288744716     6                        0.38274416442462705      0.027892191539341037     6                        0.3746116176105616       0.02858203285410097      6                        0.3670414296503484       0.02920159486512623      6                        0.3599863785636657       0.029764054381938566     6                        0.35339991401845283      0.030277756172451445     6                        0.34723942712918654      0.030748822342938846
0.4080173202113509        0.030154743191572332     6                        0.4080173202113509       0.030154743191572332     6                        0.39879960755293375      0.031152312887584768     6                        0.3901712012394952       0.03198885213072395      6                        0.3821395097169369       0.03272479459926032      6                        0.3746654961753449       0.03338561999824196      6                        0.3677010867517393       0.0339848709954901       6                        0.3611995610148623       0.034531258528113166     6                        0.35511843442028573      0.03503126898585028
0.42205656270857866       0.03884241182919334      6                        0.42205656270857866      0.03884241182919334      6                        0.41303279383537117      0.039945409383192014     6                        0.4046078124053198       0.04087810320632901      6                        0.3967741852459159       0.041700231157225896     6                        0.389488433459581        0.042437755964311666     6                        0.3827011482970232       0.04310487728007724      6                        0.3763654342995806       0.04371100279557531      6                        0.37043912794834405      0.04426333080813892
0.4151084183906462        0.03438308355194183      6                        0.4151084183906462       0.03438308355194183      6                        0.40598728655887706      0.035434518823490045     6                        0.3974608575923828       0.036320184175475036     6                        0.3895286681751222       0.03710020992010761      6                        0.3821493233237487       0.037800342483286585     6                        0.3752740265661256       0.03843446505577243      6                        0.3688559449548664       0.03901164273953985      6                        0.36285274330248335      0.03953872064551343
0.42885647801171795       0.04352474318033424      6                        0.42885647801171795      0.04352474318033424      6                        0.41993093038876456      0.04467703654975833      6                        0.411607142756154        0.045654695566724045     6                        0.40387147341139235      0.046516985536774136     6                        0.3966785934972986       0.047290037437016784     6                        0.38997857636286126      0.047988343354158663     6                        0.38372450696919436      0.04862164141166951      6                        0.37787441269373523      0.049197476807793614
0.435503153640919         0.048422141615877434     6                        0.435503153640919        0.048422141615877434     6                        0.4266767568433272       0.04962149857776708      6                        0.4184541398932866       0.05064209618867491      6                        0.410816103915469        0.05154265447456909      6                        0.40371567251081697      0.052349426312002456     6                        0.39710248277596405      0.053077171697571125     6                        0.3909296370760727       0.05373594593749406      6                        0.38515537005416317      0.05433363363654344
0.44199202284010947       0.05352685336072391      6                        0.44199202284010947      0.05352685336072391      6                        0.4332657913329091       0.054771086463047125     6                        0.4251445318386726       0.05583264448198616      6                        0.4176040531054158       0.056769636149609025     6                        0.41059590925162937      0.057608391563018994     6                        0.4040693730785648       0.05836391359186093      6                        0.39797759678058714      0.059046560292339866     6                        0.3922790363811669       0.059664546840142024
0.44831875391760884       0.05883116330038429      6                        0.44831875391760884      0.05883116330038429      6                        0.4396937871880276       0.06011813294222269      6                        0.4316742562609617       0.06121872624770679      6                        0.4242314733828453       0.0621903807902547       6                        0.41731568226265203      0.06305946079634855      6                        0.41087585596157494      0.0638411864080507       6                        0.4048652254329186       0.06454620269845929      6                        0.3992424804092592       0.0651830450774816
0.45447941252085944       0.06432753172512368      6                        0.45447941252085944      0.06432753172512368      6                        0.4459569030810217       0.06565515572558708      6                        0.43803964260211037      0.06679292147390982      6                        0.4306948873734156       0.06779754147730982      6                        0.423871715089899        0.06869537277569715      6                        0.4175188582189237       0.06950182680849401      6                        0.41158965296460254      0.07022781873155363      6                        0.40604303388816954      0.0708821923747338
0.30204528027739075       0                        7                        0.30204528027739075      0                        7                        0.2899715765591997       0                        7                        0.2785685782099815       0                        7                        0.2679704244351361       0                        7                        0.25810997329372554      0                        7                        0.24891717994714732      0                        7                        0.24032842412967467      0                        7                        0.23228725716644544      0
0.3005079398278953        0                        7                        0.3005079398278953       0                        7                        0.2879608323873153       0                        7                        0.2763779793226445       0                        7                        0.26565305834936953      0                        7                        0.25569559134622094      0                        7                        0.2464274586238132       0                        7                        0.2377808821095082       0                        7                        0.22969672876121222      0
0.3034269443141982        0                        7                        0.3034269443141982       0                        7                        0.2917686673072527       0                        7                        0.2805978478904452       0                        7                        0.2701909265851659       0                        7                        0.26050288983919734      0                        7                        0.2514702756756121       0                        7                        0.24303205098916114      0                        7                        0.23513297510628128      0
0.3046831787876632        0                        7                        0.3046831787876632       0                        7                        0.2932560567378401       0                        7                        0.28222843207452103      0                        7                        0.27193811854977623      0                        7                        0.2623556251745032       0                        7                        0.2534224686608199       0                        7                        0.24507981269075674      0                        7                        0.23727361838439054      0
0.30582937524559684       0                        7                        0.30582937524559684      0                        7                        0.2945539404669278       0                        7                        0.28362929598996817      0                        7                        0.2734217543778132       0                        7                        0.2639127696860683       0                        7                        0.25504752843908374      0                        7                        0.2467688368265259       0                        7                        0.23902356313266268      0
