% Model:              first_sketch_v06__sigmasweep_adaptivemesh_179.9CA.mph
% Version:            COMSOL 5.4.0.388
% Date:               Jul 31 2021, 19:02
% Dimension:          2
% Nodes:              399
% Expressions:        27
% Description:        Entity index, r-coordinate, z-coordinate
% Length unit:        mm
% r                       z                        dom @ t=287              r (mm) @ t=287           z (mm) @ t=287           dom @ t=297              r (mm) @ t=297           z (mm) @ t=297           dom @ t=307              r (mm) @ t=307           z (mm) @ t=307           dom @ t=317              r (mm) @ t=317           z (mm) @ t=317           dom @ t=327              r (mm) @ t=327           z (mm) @ t=327           dom @ t=337              r (mm) @ t=337           z (mm) @ t=337           dom @ t=347              r (mm) @ t=347           z (mm) @ t=347           dom @ t=357              r (mm) @ t=357           z (mm) @ t=357           dom @ t=367              r (mm) @ t=367           z (mm) @ t=367
0.5210999847005434        0.3492514660039521       4                        0.5210999847005434       0.3492514660039521       4                        0.5197342000392557       0.35026128128443723      4                        0.518450197873016        0.3511977999380418       4                        0.5172415376519817       0.3520693401238914       4                        0.5161021873604226       0.3528819362130908       4                        0.5150267439775947       0.35364058532395765      4                        0.5140103147179818       0.3543495870405984       4                        0.5130484277636516       0.3550127216213789       4                        0.5121371032396176       0.3556333966696352
0.5202280090931428        0.3409675161866602       4                        0.5202280090931428       0.3409675161866602       4                        0.5188033603308605       0.3419627708468216       4                        0.5174637885885555       0.34288542143003453      4                        0.5162026283239697       0.3437437547322552       4                        0.515013617493708        0.34454375578712043      4                        0.5138911371687457       0.34529037232574405      4                        0.5128300959867529       0.3459878584361957       4                        0.5118258412404233       0.34663995411290344      4                        0.5108742282955068       0.34725003048218156
0.519199235990095         0.332701490507588        4                        0.519199235990095        0.332701490507588        4                        0.5177160463970941       0.3336829430300375       4                        0.516321183798601        0.33459242916751136      4                        0.5150077644725998       0.33543821456047507      4                        0.5137693011583142       0.33622624240783294      4                        0.5125999628958645       0.336961416677591        4                        0.5114944629984087       0.3376479502009238       4                        0.5104479706686518       0.33828954593477856      4                        0.5094561789387142       0.33888954104744806
0.5180134375029942        0.3244564269869445       4                        0.5180134375029942       0.3244564269869445       4                        0.5164720598513246       0.32542480427468984      4                        0.5150222116620959       0.3263218003591049       4                        0.5136567985096542       0.32715566978295324      4                        0.5123691131840066       0.3279323212583812       4                        0.5111531169033345       0.3286566204620758       4                        0.5100033311516733       0.32933274306181404      4                        0.508914750021983        0.32996435806663266      4                        0.5078829067762498       0.3305547710793166
0.5166704492257986        0.3162354559488975       4                        0.5166704492257986       0.3162354559488975       4                        0.515071264799398        0.31719145211169253      4                        0.5135667619054323       0.3180766022106718       4                        0.5121496435601873       0.3188991595800963       4                        0.5108129883304459       0.31966500562346967      4                        0.5095505541502163       0.3203789730334508       4                        0.5083566744089603       0.3210452042524406       4                        0.5072261712465235       0.32166733728626706      4                        0.5061544208515647       0.3222486484316934
0.515170160458834         0.3080417108521729       4                        0.515170160458834        0.3080417108521729       4                        0.5135135773812602       0.30898598589941784      4                        0.5119547747213795       0.30985990257083396      4                        0.510486261756237        0.31067172269431337      4                        0.5091009090104903       0.3114273073578411       4                        0.507792275995293        0.3121314614005762       4                        0.5065545119728224       0.3127882978121916       4                        0.5053822704560563       0.31340142638712365      4                        0.5042707733837918       0.3139740962359973
0.5135125108198829        0.29987831822801886      4                        0.5135125108198829       0.29987831822801886      4                        0.5117989622681397       0.3008114968211991       4                        0.5101862371593776       0.3016747599809984       4                        0.5086666605274225       0.3024763875262922       4                        0.5072329014879475       0.30322222702318175      4                        0.5058783263083533       0.30391706039941374      4                        0.5045969043166215       0.30456497478986416      4                        0.5033831238874574       0.30516955440900956      4                        0.5022320556528159       0.30573402315552567
0.5116974869710258        0.291748393431809        4                        0.5116974869710258       0.291748393431809        4                        0.5099274293232959       0.2926710637183287       4                        0.508261179724385        0.2935242195827063       4                        0.5066908891426001       0.2943161681103814       4                        0.5052090323666909       0.29505274992586344      4                        0.5038087879111555       0.2957387287880353       4                        0.502483949581409        0.29637816939137923      4                        0.5012288442572235       0.2969746328344488       4                        0.5000383943188519       0.29753131962681123
1.7778269252112193        1.25                     5                        1.7778269252112193       1.25                     5                        1.7778269252112193       1.25                     5                        1.7778269252112193       1.25                     5                        1.7778269252112193       1.25                     5                        1.7778269252112193       1.25                     5                        1.7778269252112193       1.25                     5                        1.7778269252112193       1.25                     5                        1.7778269252112193       1.25                     5                        1.7778269252112193       1.25
1.875                     1.25                     5                        1.875                    1.25                     5                        1.875                    1.25                     5                        1.875                    1.25                     5                        1.875                    1.25                     5                        1.875                    1.25                     5                        1.875                    1.25                     5                        1.875                    1.25                     5                        1.875                    1.25                     5                        1.875                    1.25
0.8910686445084322        1.2499999999999996       5                        0.8910686445084322       1.2499999999999996       5                        0.8910686445084322       1.2499999999999996       5                        0.8910686445084322       1.2499999999999996       5                        0.8910686445084322       1.2499999999999996       5                        0.8910686445084322       1.2499999999999996       5                        0.8910686445084322       1.2499999999999996       5                        0.8910686445084322       1.2499999999999996       5                        0.8910686445084322       1.2499999999999996       5                        0.8910686445084322       1.2499999999999996
0.9625215261923699        1.25                     5                        0.9625215261923699       1.25                     5                        0.9625215261923699       1.25                     5                        0.9625215261923699       1.25                     5                        0.9625215261923699       1.25                     5                        0.9625215261923699       1.25                     5                        0.9625215261923699       1.25                     5                        0.9625215261923699       1.25                     5                        0.9625215261923699       1.25                     5                        0.9625215261923699       1.25
1.6806538504224402        1.2500000000000002       5                        1.6806538504224402       1.2500000000000002       5                        1.6806538504224402       1.2500000000000002       5                        1.6806538504224402       1.2500000000000002       5                        1.6806538504224402       1.2500000000000002       5                        1.6806538504224402       1.2500000000000002       5                        1.6806538504224402       1.2500000000000002       5                        1.6806538504224402       1.2500000000000002       5                        1.6806538504224402       1.2500000000000002       5                        1.6806538504224402       1.2500000000000002
0.7581215455505098        1.2500000000000002       5                        0.7581215455505098       1.2500000000000002       5                        0.7581215455505098       1.2500000000000002       5                        0.7581215455505098       1.2500000000000002       5                        0.7581215455505098       1.2500000000000002       5                        0.7581215455505098       1.2500000000000002       5                        0.7581215455505098       1.2500000000000002       5                        0.7581215455505098       1.2500000000000002       5                        0.7581215455505098       1.2500000000000002       5                        0.7581215455505098       1.2500000000000002
0.8230303338213747        1.2500000000000002       5                        0.8230303338213747       1.2500000000000002       5                        0.8230303338213747       1.2500000000000002       5                        0.8230303338213747       1.2500000000000002       5                        0.8230303338213747       1.2500000000000002       5                        0.8230303338213747       1.2500000000000002       5                        0.8230303338213747       1.2500000000000002       5                        0.8230303338213747       1.2500000000000002       5                        0.8230303338213747       1.2500000000000002       5                        0.8230303338213747       1.2500000000000002
0.6957646947824979        1.2500000000000002       5                        0.6957646947824979       1.2500000000000002       5                        0.6957646947824979       1.2500000000000002       5                        0.6957646947824979       1.2500000000000002       5                        0.6957646947824979       1.2500000000000002       5                        0.6957646947824979       1.2500000000000002       5                        0.6957646947824979       1.2500000000000002       5                        0.6957646947824979       1.2500000000000002       5                        0.6957646947824979       1.2500000000000002       5                        0.6957646947824979       1.2500000000000002
0.6359829245870265        1.2499999999999993       5                        0.6359829245870265       1.2499999999999993       5                        0.6359829245870265       1.2499999999999993       5                        0.6359829245870265       1.2499999999999993       5                        0.6359829245870265       1.2499999999999993       5                        0.6359829245870265       1.2499999999999993       5                        0.6359829245870265       1.2499999999999993       5                        0.6359829245870265       1.2499999999999993       5                        0.6359829245870265       1.2499999999999993       5                        0.6359829245870265       1.2499999999999993
0.5787233810871701        1.2500000000000002       5                        0.5787233810871701       1.2500000000000002       5                        0.5787233810871701       1.2500000000000002       5                        0.5787233810871701       1.2500000000000002       5                        0.5787233810871701       1.2500000000000002       5                        0.5787233810871701       1.2500000000000002       5                        0.5787233810871701       1.2500000000000002       5                        0.5787233810871701       1.2500000000000002       5                        0.5787233810871701       1.2500000000000002       5                        0.5787233810871701       1.2500000000000002
1.5834807756336566        1.2499999999999996       5                        1.5834807756336566       1.2499999999999996       5                        1.5834807756336566       1.2499999999999996       5                        1.5834807756336566       1.2499999999999996       5                        1.5834807756336566       1.2499999999999996       5                        1.5834807756336566       1.2499999999999996       5                        1.5834807756336566       1.2499999999999996       5                        1.5834807756336566       1.2499999999999996       5                        1.5834807756336566       1.2499999999999996       5                        1.5834807756336566       1.2499999999999996
1.03726704958932          1.2500000000000002       5                        1.03726704958932         1.2500000000000002       5                        1.03726704958932         1.2500000000000002       5                        1.03726704958932         1.2500000000000002       5                        1.03726704958932         1.2500000000000002       5                        1.03726704958932         1.2500000000000002       5                        1.03726704958932         1.2500000000000002       5                        1.03726704958932         1.2500000000000002       5                        1.03726704958932         1.2500000000000002       5                        1.03726704958932         1.2500000000000002
1.1151818560542854        1.2500000000000009       5                        1.1151818560542854       1.2500000000000009       5                        1.1151818560542854       1.2500000000000009       5                        1.1151818560542854       1.2500000000000009       5                        1.1151818560542854       1.2500000000000009       5                        1.1151818560542854       1.2500000000000009       5                        1.1151818560542854       1.2500000000000009       5                        1.1151818560542854       1.2500000000000009       5                        1.1151818560542854       1.2500000000000009       5                        1.1151818560542854       1.2500000000000009
1.4863077008448753        1.2500000000000002       5                        1.4863077008448753       1.2500000000000002       5                        1.4863077008448753       1.2500000000000002       5                        1.4863077008448753       1.2500000000000002       5                        1.4863077008448753       1.2500000000000002       5                        1.4863077008448753       1.2500000000000002       5                        1.4863077008448753       1.2500000000000002       5                        1.4863077008448753       1.2500000000000002       5                        1.4863077008448753       1.2500000000000002       5                        1.4863077008448753       1.2500000000000002
1.1993852659549205        1.2499999999999996       5                        1.1993852659549205       1.2499999999999996       5                        1.1993852659549205       1.2499999999999996       5                        1.1993852659549205       1.2499999999999996       5                        1.1993852659549205       1.2499999999999996       5                        1.1993852659549205       1.2499999999999996       5                        1.1993852659549205       1.2499999999999996       5                        1.1993852659549205       1.2499999999999996       5                        1.1993852659549205       1.2499999999999996       5                        1.1993852659549205       1.2499999999999996
1.2919685745648877        1.2499999999999996       5                        1.2919685745648877       1.2499999999999996       5                        1.2919685745648877       1.2499999999999996       5                        1.2919685745648877       1.2499999999999996       5                        1.2919685745648877       1.2499999999999996       5                        1.2919685745648877       1.2499999999999996       5                        1.2919685745648877       1.2499999999999996       5                        1.2919685745648877       1.2499999999999996       5                        1.2919685745648877       1.2499999999999996       5                        1.2919685745648877       1.2499999999999996
1.3891346260560935        1.25                     5                        1.3891346260560935       1.25                     5                        1.3891346260560935       1.25                     5                        1.3891346260560935       1.25                     5                        1.3891346260560935       1.25                     5                        1.3891346260560935       1.25                     5                        1.3891346260560935       1.25                     5                        1.3891346260560935       1.25                     5                        1.3891346260560935       1.25                     5                        1.3891346260560935       1.25
0.523874429655299         1.2499999999999996       5                        0.523874429655299        1.2499999999999996       5                        0.523874429655299        1.2499999999999996       5                        0.523874429655299        1.2499999999999996       5                        0.523874429655299        1.2499999999999996       5                        0.523874429655299        1.2499999999999996       5                        0.523874429655299        1.2499999999999996       5                        0.523874429655299        1.2499999999999996       5                        0.523874429655299        1.2499999999999996       5                        0.523874429655299        1.2499999999999996
0.4711846171637055        1.2500000000000002       5                        0.4711846171637055       1.2500000000000002       5                        0.4711846171637055       1.2500000000000002       5                        0.4711846171637055       1.2500000000000002       5                        0.4711846171637055       1.2500000000000002       5                        0.4711846171637055       1.2500000000000002       5                        0.4711846171637055       1.2500000000000002       5                        0.4711846171637055       1.2500000000000002       5                        0.4711846171637055       1.2500000000000002       5                        0.4711846171637055       1.2500000000000002
0.4202510618078289        1.2500000000000004       5                        0.4202510618078289       1.2500000000000004       5                        0.4202510618078289       1.2500000000000004       5                        0.4202510618078289       1.2500000000000004       5                        0.4202510618078289       1.2500000000000004       5                        0.4202510618078289       1.2500000000000004       5                        0.4202510618078289       1.2500000000000004       5                        0.4202510618078289       1.2500000000000004       5                        0.4202510618078289       1.2500000000000004       5                        0.4202510618078289       1.2500000000000004
0.3708081122917152        1.2499999999999996       5                        0.3708081122917152       1.2499999999999996       5                        0.3708081122917152       1.2499999999999996       5                        0.3708081122917152       1.2499999999999996       5                        0.3708081122917152       1.2499999999999996       5                        0.3708081122917152       1.2499999999999996       5                        0.3708081122917152       1.2499999999999996       5                        0.3708081122917152       1.2499999999999996       5                        0.3708081122917152       1.2499999999999996       5                        0.3708081122917152       1.2499999999999996
0.32267493112373674       1.2499999999999993       5                        0.32267493112373674      1.2499999999999993       5                        0.32267493112373674      1.2499999999999993       5                        0.32267493112373674      1.2499999999999993       5                        0.32267493112373674      1.2499999999999993       5                        0.32267493112373674      1.2499999999999993       5                        0.32267493112373674      1.2499999999999993       5                        0.32267493112373674      1.2499999999999993       5                        0.32267493112373674      1.2499999999999993       5                        0.32267493112373674      1.2499999999999993
0.2757119877008184        1.2499999999999996       5                        0.2757119877008184       1.2499999999999996       5                        0.2757119877008184       1.2499999999999996       5                        0.2757119877008184       1.2499999999999996       5                        0.2757119877008184       1.2499999999999996       5                        0.2757119877008184       1.2499999999999996       5                        0.2757119877008184       1.2499999999999996       5                        0.2757119877008184       1.2499999999999996       5                        0.2757119877008184       1.2499999999999996       5                        0.2757119877008184       1.2499999999999996
0.22968122535078683       1.2499999999999993       5                        0.22968122535078683      1.2499999999999993       5                        0.22968122535078683      1.2499999999999993       5                        0.22968122535078683      1.2499999999999993       5                        0.22968122535078683      1.2499999999999993       5                        0.22968122535078683      1.2499999999999993       5                        0.22968122535078683      1.2499999999999993       5                        0.22968122535078683      1.2499999999999993       5                        0.22968122535078683      1.2499999999999993       5                        0.22968122535078683      1.2499999999999993
0.18378527741198808       1.2500000000000002       5                        0.18378527741198808      1.2500000000000002       5                        0.18378527741198808      1.2500000000000002       5                        0.18378527741198808      1.2500000000000002       5                        0.18378527741198808      1.2500000000000002       5                        0.18378527741198808      1.2500000000000002       5                        0.18378527741198808      1.2500000000000002       5                        0.18378527741198808      1.2500000000000002       5                        0.18378527741198808      1.2500000000000002       5                        0.18378527741198808      1.2500000000000002
0.13588749858301463       1.2500000000000002       5                        0.13588749858301463      1.2500000000000002       5                        0.13588749858301463      1.2500000000000002       5                        0.13588749858301463      1.2500000000000002       5                        0.13588749858301463      1.2500000000000002       5                        0.13588749858301463      1.2500000000000002       5                        0.13588749858301463      1.2500000000000002       5                        0.13588749858301463      1.2500000000000002       5                        0.13588749858301463      1.2500000000000002       5                        0.13588749858301463      1.2500000000000002
0.08876809313594473       1.2500000000000002       5                        0.08876809313594473      1.2500000000000002       5                        0.08876809313594473      1.2500000000000002       5                        0.08876809313594473      1.2500000000000002       5                        0.08876809313594473      1.2500000000000002       5                        0.08876809313594473      1.2500000000000002       5                        0.08876809313594473      1.2500000000000002       5                        0.08876809313594473      1.2500000000000002       5                        0.08876809313594473      1.2500000000000002       5                        0.08876809313594473      1.2500000000000002
0.043609718076002585      1.2500000000000002       5                        0.043609718076002585     1.2500000000000002       5                        0.043609718076002585     1.2500000000000002       5                        0.043609718076002585     1.2500000000000002       5                        0.043609718076002585     1.2500000000000002       5                        0.043609718076002585     1.2500000000000002       5                        0.043609718076002585     1.2500000000000002       5                        0.043609718076002585     1.2500000000000002       5                        0.043609718076002585     1.2500000000000002       5                        0.043609718076002585     1.2500000000000002
0                         1.25                     5                        0                        1.25                     5                        0                        1.25                     5                        0                        1.25                     5                        0                        1.25                     5                        0                        1.25                     5                        0                        1.25                     5                        0                        1.25                     5                        0                        1.25                     5                        0                        1.25
0.3808600365083816        0.07516103552378578      6                        0.3808600365083816       0.07516103552378578      6                        0.37761827790820063      0.07582521815146077      6                        0.3745332871314403       0.07642868710251108      6                        0.37160160277436         0.07698344482697311      6                        0.36881585830834246      0.07749681312068006      6                        0.3661677485026978       0.07797397609855423      6                        0.3636487811042306       0.0784188166885022       6                        0.361250649338732        0.07883438541827911      6                        0.3589655184956025       0.0792231836452565
0.37445026784328816       0.06993487529785937      6                        0.37445026784328816      0.06993487529785937      6                        0.3711695364995161       0.07058569402863323      6                        0.3680455887235675       0.07117645787635068      6                        0.36507568192692974      0.07171931729793081      6                        0.362252783963522        0.07222164245097219      6                        0.3595687513460852       0.07268861840691407      6                        0.3570151564981179       0.07312410352809592      6                        0.35458370225867897      0.07353111058789367      6                        0.35226653203268987      0.07391209685587877
0.3679220858231493        0.06485734379323556      6                        0.3679220858231493       0.06485734379323556      6                        0.36460279745915924      0.06549407616133207      6                        0.36144013862336344      0.06607145618285733      6                        0.3584321575515661       0.0666017801833892       6                        0.35557219425313946      0.0670924635416535       6                        0.35285228923871564      0.06754868916151681      6                        0.3502640932616976       0.06797428810430828      6                        0.34779932747119174      0.0683722330822866       6                        0.34545011916057566      0.06874493535159558
0.3612779132216832        0.05993248053089029      6                        0.3612779132216832       0.05993248053089029      6                        0.35792047821839734      0.06055437124430246      6                        0.35471933243932485      0.06111765660555605      6                        0.35167339490991645      0.06163477623955674      6                        0.3487764193963888       0.06211318731088731      6                        0.3460206547602979       0.06255806725956072      6                        0.34339784496731374      0.0629732170431236       6                        0.34089973894331904      0.06336156701201201      6                        0.3385184541564838       0.06372548053160047
0.3545202913408466        0.055164408008686286     6                        0.3545202913408466       0.055164408008686286     6                        0.35112511685098263      0.05577066876566827      6                        0.3478856853233496       0.05631911631557896      6                        0.34480187592774564      0.056822330534560574     6                        0.3418679023139549       0.05728780662343918      6                        0.33907624853831525      0.057720713084572224     6                        0.33641876813181554      0.058124817905443694     6                        0.33388724819460003      0.05850300678838294      6                        0.3314738032825326       0.05885759338863964
0.347651893057282         0.0505573421684177       6                        0.347651893057282        0.0505573421684177       6                        0.34421938482973         0.05114715087609622      6                        0.34094184380700376      0.05167998443914712      6                        0.33782020980665         0.05216855938820992      6                        0.33484920786677363      0.052620404864346944     6                        0.33202158705040347      0.05304067676727375      6                        0.3293293285690596       0.05343310718231367      6                        0.32676426921701596      0.05380053489514179      6                        0.32431852830971325      0.05414522209459651
0.34067543646228043       0.046115540388576494     6                        0.34067543646228043      0.046115540388576494     6                        0.33720600033858683      0.046688039923766016     6                        0.33389049791518954      0.0472044492193353       6                        0.3307310435195196       0.04767761722767502      6                        0.32772293152904597      0.04811510254575983      6                        0.32485920938783025      0.048522044593702865     6                        0.3221320062248724       0.04890213654871789      6                        0.3195332214037057       0.049258168027207956     6                        0.3170549875877965       0.049592348058586894
0.33359384282136945       0.04184341204037055      6                        0.33359384282136945      0.04184341204037055      6                        0.3300878871223009       0.04239770906412375      6                        0.32673453984271433      0.042896848766781966     6                        0.32353721978536853      0.04335380753010475      6                        0.3204918563874166       0.04377616847487025      6                        0.3175918331431572       0.04416905042151117      6                        0.3148294498976482       0.04453610454444848      6                        0.3121966830957352       0.04488006904706162      6                        0.3096856884413578       0.04520309816527679
0.3264100905287277        0.03774543116696613      6                        0.3264100905287277       0.03774543116696613      6                        0.32286802557737815      0.03828059307437797      6                        0.3194769109464112       0.03876158026822448      6                        0.3162416194761124       0.03920149063619257      6                        0.3131587908217875       0.03960792635340866      6                        0.31022218740117874      0.039985981222464474     6                        0.30742430566945983      0.040339261196776874     6                        0.30475721563307967      0.040670450807285194     6                        0.3022131070442566       0.04098164790123244
0.31912730744254886       0.03382620479003018      6                        0.31912730744254886      0.03382620479003018      6                        0.31554954970092597      0.034341259022109126     6                        0.3121207012522179       0.034803173026277646     6                        0.3088472625093336       0.03522515906364165      6                        0.30572667005369447      0.03561483223158977      6                        0.3027531144690294       0.03597725653511883      6                        0.2999193185030789       0.03631598933198886      6                        0.2972174646070385       0.03663365918657937      6                        0.2946397891845782       0.03693230598752311
0.3117488121373124        0.03009050087032907      6                        0.3117488121373124       0.03009050087032907      6                        0.30813577184370294      0.03058442548408571      6                        0.30466915670168554      0.031026299864496436     6                        0.30135729812700457      0.03142944207810988      6                        0.2981985305751472       0.031801473172430206     6                        0.29518752975375173      0.03214742205522771      6                        0.2923172788740067       0.032470793820495884     6                        0.2895800944825753       0.032774158617535375     6                        0.2869682740104497       0.033059496725814264
0.30427796752882685       0.026543185637744257     6                        0.30427796752882685      0.026543185637744257     6                        0.30063005437011275      0.027014910005782978     6                        0.2971255638346581       0.027435734052311162     6                        0.2937748992706856       0.02781907119310014      6                        0.2905774118000824       0.028172540409291697     6                        0.2875283288555769       0.02850112958193044      6                        0.28462093387096177      0.028808287516050194     6                        0.28184770256217023      0.029096523302372442     6                        0.2792010099334489       0.029367755851303256
0.29671843492108013       0.023189363524013906     6                        0.29671843492108013      0.023189363524013906     6                        0.29303603602912237      0.023637756357738075     6                        0.2894934471378875       0.02403646561877296      6                        0.28610343220364104      0.024398987198622383     6                        0.28286650016549975      0.024732928577792065     6                        0.2797785085738707       0.025043229742527727     6                        0.276833087467774        0.02533327857122894      6                        0.2740229007034546       0.025605520043371174     6                        0.2713404197482042       0.02586180964961279
0.2890739583077336        0.02003428735440345      6                        0.2890739583077336       0.02003428735440345      6                        0.2853574279825037       0.020458152615734283     6                        0.2817763697062617       0.020833627218711757     6                        0.2783462580583469       0.021174273314388207     6                        0.2750689293905545       0.021487675533885493     6                        0.2719409645173727       0.021778717825996153     6                        0.2689563945742475       0.022050721649698075     6                        0.26610810516643313      0.022306064229107907     6                        0.2633886858005019       0.022546535153931353
0.2813484880146758        0.01708343810203191      6                        0.2813484880146758       0.01708343810203191      6                        0.27759810337008667      0.017481499970857347     6                        0.27397798368251913      0.01783255385674383      6                        0.2705067450727319       0.018150207665414773     6                        0.2671877574744871       0.018442009208358354     6                        0.26401843636463085      0.018712776383875508     6                        0.2609932780015384       0.01896575739584823      6                        0.2581054284417182       0.019203257081861377     6                        0.2553476194793184       0.019426995899318417
0.27366537635102983       0.01438262266692237      6                        0.27366537635102983      0.01438262266692237      6                        0.269881820249415        0.014753946224567414     6                        0.2662223710106504       0.015079728613323592     6                        0.2627092640699487       0.015373596792913261     6                        0.2593476278351486       0.015643045247070067     6                        0.25613583137033186      0.015892814643660123     6                        0.25306890299926027      0.016126072632819455     6                        0.25014028887502515      0.016345046959108916     6                        0.24734288739033114      0.016551385869719083
0.2663701954931988        0.012031918611993299     6                        0.2663701954931988       0.012031918611993299     6                        0.2625553147480866       0.0123767603778947       6                        0.25885762742306234      0.012677564712340458     6                        0.255303376217357        0.01294794574355057      6                        0.2518996193352295       0.013195326744307108     6                        0.24864576355523957      0.013424360324627642     6                        0.24553741365218185      0.013638127479989834     6                        0.24256834079219783      0.013838775761864939     6                        0.23973162458521077      0.014027879946688976
0.25970900742019476       0.010066201289547794     6                        0.25970900742019476      0.010066201289547794     6                        0.25586549474825365      0.010385888138561727     6                        0.25213175446481023      0.010663022578620975     6                        0.24853830273513153      0.010911174471759408     6                        0.24509423543007902      0.011137681125168124     6                        0.24180004329232505      0.011347099740270043     6                        0.2386519284065234       0.011542421691665075     6                        0.23564399681697532      0.01172571396052253      6                        0.23276951416308492      0.011898478997213064
0.2536374895902041        0.008424268746940664     6                        0.2536374895902041       0.008424268746940664     6                        0.24976749848232185      0.008720135893436336     6                        0.24599943604784508      0.008974926853435526     6                        0.2423683518609958       0.00920213561337605      6                        0.2388854735424211       0.009408997535533849     6                        0.2355524084965832       0.009599965728458039     6                        0.23236596583802066      0.009777937770613799     6                        0.22932058762122542      0.009944898655747958     6                        0.22640972355055194      0.010102278781423028
0.24810813603131787       0.007053145358566462     6                        0.24810813603131787      0.007053145358566462     6                        0.24421337876540963      0.007326526827764307     6                        0.2404123529991119       0.007560303872462089     6                        0.23674489901761414      0.007767864066428507     6                        0.2332244584225784       0.007956324748872349     6                        0.22985377596565731      0.00813002587023704      6                        0.22663026768437738      0.00829176658424902      6                        0.22354870516469905      0.008443448027100788     6                        0.2206027144019334       0.00858642839913519
0.2430793435403599        0.005909081680556348     6                        0.2430793435403599       0.005909081680556348     6                        0.23916114595669855      0.006161310758743802     6                        0.23532821358821107      0.006375405468976558     6                        0.23162542340944764      0.006564617380607776     6                        0.22806849587186614      0.006735929657350429     6                        0.2246613187969381       0.00689355982781149      6                        0.2214019038084778       0.007040203780084977     6                        0.21828533738558867      0.007177676715390134     6                        0.21530540814834623      0.007307264302006919
0.23850666377943983       0.004954150469603671     6                        0.23850666377943983      0.004954150469603671     6                        0.23456598838993353      0.005186528073574781     6                        0.23070192454640073      0.005382242420187757     6                        0.22696462042223417      0.005554380356421804     6                        0.22337212173830684      0.005709774687658577     6                        0.2199294498400399       0.005852511198090307     6                        0.21663518959372935      0.005985177618956176     6                        0.21348472004254393      0.006109501083431693     6                        0.21047197343150786      0.006226694331335341
0.2343521536414759        0.004157332436508071     6                        0.2343521536414759       0.004157332436508071     6                        0.23038966787811696      0.004371136087035709     6                        0.22649504341789922      0.0045497484636755885    6                        0.22272391401585648      0.004706064147665249     6                        0.21909667433040175      0.004846749795748188     6                        0.2156194528033994       0.00497575048993422      6                        0.2122913738934885       0.005095541228285483     6                        0.2091080794802187       0.005207759188398691     6                        0.20606362163624176      0.005313543967519466
0.2305792066608029        0.0034923789857636152    6                        0.2305792066608029       0.0034923789857636152    6                        0.22659532864145965      0.0036888515785579016    6                        0.22267055655899107      0.003851604641819705     6                        0.21886619845722383      0.003993313977597616     6                        0.21520499635519993      0.004120464815670486     6                        0.2116941425694582       0.004236853221491034     6                        0.20833325715742654      0.004344837467084253     6                        0.20511820884472515      0.004445963349456751     6                        0.20204314200528845      0.004541297455339265
0.22715490241593325       0.002937493395832688     6                        0.22715490241593325      0.002937493395832688     6                        0.22314979089358755      0.003117832567633904     6                        0.2191951320024908       0.003265922543316584     6                        0.21535806424971343      0.0033941954220249497    6                        0.21166364525246134      0.003508940342848708     6                        0.20812006800257526      0.0036137965433155573    6                        0.20472739213862132      0.0037110020122068195    6                        0.20148167027019925      0.003802010102630067     6                        0.1983771076477009       0.003887814808062046
0.22404500304049427       0.0024738827528516818    6                        0.22404500304049427      0.0024738827528516818    6                        0.2200187253090061       0.0026392426901790255    6                        0.21603440607010932      0.0027738163497911766    6                        0.2121651423679458       0.002889768578697063     6                        0.2084382567868337       0.00299317974599188      6                        0.20486287044522858      0.0030875263239008577    6                        0.20143942244088736      0.003174923901711495     6                        0.1981641048737849       0.0032567333616068503    6                        0.19503115234830196      0.0033338772408320998
