% Model:              first_sketch_v06__sigmasweep_adaptivemesh_179.9CA.mph
% Version:            COMSOL 5.4.0.388
% Date:               Jul 31 2021, 19:02
% Dimension:          2
% Nodes:              396
% Expressions:        72
% Description:        Entity index, r-coordinate, z-coordinate
% Length unit:        mm
% r                       z                        dom @ t=377              r (mm) @ t=377           z (mm) @ t=377           dom @ t=387              r (mm) @ t=387           z (mm) @ t=387           dom @ t=397              r (mm) @ t=397           z (mm) @ t=397           dom @ t=407              r (mm) @ t=407           z (mm) @ t=407           dom @ t=417              r (mm) @ t=417           z (mm) @ t=417           dom @ t=427              r (mm) @ t=427           z (mm) @ t=427           dom @ t=437              r (mm) @ t=437           z (mm) @ t=437           dom @ t=447              r (mm) @ t=447           z (mm) @ t=447           dom @ t=457              r (mm) @ t=457           z (mm) @ t=457           dom @ t=467              r (mm) @ t=467           z (mm) @ t=467           dom @ t=477              r (mm) @ t=477           z (mm) @ t=477           dom @ t=487              r (mm) @ t=487           z (mm) @ t=487           dom @ t=497              r (mm) @ t=497           z (mm) @ t=497           dom @ t=507              r (mm) @ t=507           z (mm) @ t=507           dom @ t=517              r (mm) @ t=517           z (mm) @ t=517           dom @ t=527              r (mm) @ t=527           z (mm) @ t=527           dom @ t=537              r (mm) @ t=537           z (mm) @ t=537           dom @ t=547              r (mm) @ t=547           z (mm) @ t=547           dom @ t=557              r (mm) @ t=557           z (mm) @ t=557           dom @ t=567              r (mm) @ t=567           z (mm) @ t=567           dom @ t=577              r (mm) @ t=577           z (mm) @ t=577           dom @ t=587              r (mm) @ t=587           z (mm) @ t=587           dom @ t=597              r (mm) @ t=597           z (mm) @ t=597           dom @ t=607              r (mm) @ t=607           z (mm) @ t=607
0.41483422996771324       0.13698837241705084      8                        0.41483422996771324      0.13698837241705084      8                        0.41312854161293594      0.13748071177527782      8                        0.4119863573516981       0.13780299580564828      8                        0.4108796504211705       0.13811047994126827      8                        0.4098071585708065       0.13840430984707988      8                        0.4087675923427939       0.1386854310433005       8                        0.40775967008826763      0.1389546526543998       8                        0.40678213462958196      0.13921268173914556      8                        0.40583377252177494      0.1394601462467306       8                        0.404913403062331        0.13969761018915347      8                        0.40401991020202305      0.13992558704351452      8                        0.4031522105444029       0.14014454660763648      8                        0.4023092741340002       0.1403549227800863       8                        0.40148997670540315      0.14055715334883032      8                        0.4006938072105649       0.14075150934727518      8                        0.3999194474721044       0.14093844734233923      8                        0.39916619000910564      0.141118262746547        8                        0.398433225245419        0.14129126653340884      8                        0.3977197825325207       0.14145775204595587      8                        0.3970251260099555       0.14161799630665525      8                        0.39634855762205173      0.14177226178128602      8                        0.3956894058528847       0.14192079695385068      8                        0.3950470435405678       0.14206383725314756      8                        0.39442085564767004      0.14220160694179992
0.4095583023994161        0.1307518326525696       8                        0.4095583023994161       0.1307518326525696       8                        0.40782644499007903      0.1312401793699549       8                        0.40666642330850783      0.13155974850974667      8                        0.40554222763797243      0.1318645940265103       8                        0.40445261295610574      0.1321558738133036       8                        0.40339629821442385      0.13243454120316714      8                        0.40237200450391897      0.13270141002119892      8                        0.40137847347130867      0.1329571897130608       8                        0.4004144876303044       0.13320250882041013      8                        0.3994788603576639       0.13343793068043702      8                        0.39857046811033836      0.13366396701742034      8                        0.39768821923205894      0.13388108525433548      8                        0.3968310748655232       0.13408971639354827      8                        0.39599789908859895      0.13429029471508697      8                        0.3951881786686982       0.1344830886604188       8                        0.39440057876533746      0.1346685504132697       8                        0.3936343849339476       0.1348469720802125       8                        0.39288877836335934      0.13501866106201574      8                        0.3921629793513159       0.13518390717580664      8                        0.3914562432247151       0.13534298400573222      8                        0.39076786331178703      0.13549615065295453      8                        0.3900971597835987       0.1356436523772126       8                        0.3894434974019666       0.13578572145043213      8                        0.38880625332303365      0.13592257915465117
0.40416186833601014       0.12461909929636626      8                        0.40416186833601014      0.12461909929636626      8                        0.40240408474911127      0.12510324990008495      8                        0.4012263679669448       0.12541996992945917      8                        0.4000848091102226       0.12572204888017333      8                        0.39897818340994634      0.12601065691977317      8                        0.39790522056049504      0.12628675515748317      8                        0.3968646462336764       0.12655116202266287      8                        0.3958552023682519       0.1268045892086249       8                        0.3948756686154499       0.1270476656828229       8                        0.3939248533833389       0.12728095391837638      8                        0.39300162641080694      0.12750496369044945      8                        0.39210488841682156      0.12772015983969623      8                        0.3912335921673147       0.12792697026372685      8                        0.39038659053008595      0.1281258255146867       8                        0.3895633684285446       0.1283169912728779       8                        0.3887625746980618       0.1285009151020745       8                        0.3879834881877872       0.1286778856198644       8                        0.3872252810810773       0.12884820646543946      8                        0.3864871648212385       0.12901216374810492      8                        0.38576838609665465      0.12917002743826114      8                        0.3850682297729773       0.12932205310513464      8                        0.38438600784393767      0.1294684826222759       8                        0.38372107711627385      0.1296095449526405       8                        0.38307280704792496      0.12974545824879893
0.39864644633138874       0.11859299176983039      8                        0.39864644633138874      0.11859299176983039      8                        0.3968629749798389       0.11907272309486001      8                        0.39566770130869056      0.11938644663397782      8                        0.3945089002208046       0.11968561832522556      8                        0.3933853704043425       0.11997142063071624      8                        0.3922958547576801       0.12024482237445855      8                        0.3912390854673026       0.12050664647104972      8                        0.3902138062996226       0.12075760670191907      8                        0.38921879527183134      0.1209983322756664       8                        0.38825285681128335      0.12122938459637454      8                        0.38731485474048327      0.12145127127994315      8                        0.38640368280702414      0.12166445436521746      8                        0.3855182859379241       0.1218693584259353       8                        0.3846575062454207       0.12206641005541911      8                        0.3838208271574325       0.12225587200040787      8                        0.3830068815250711       0.12243818695553477      8                        0.3822149417510171       0.12261363986143856      8                        0.38144417124309654      0.1227825304008916       8                        0.380693772788965        0.12294514078795346      8                        0.37996298461143335      0.12310173719877812      8                        0.3792510832654249       0.12325257149857889      8                        0.3785573727009457       0.12339788200834653      8                        0.3778812018886207       0.12353789422574034      8                        0.3772219326938765       0.12367282302094029
0.3930135985120649        0.11267633140171077      8                        0.3930135985120649       0.11267633140171077      8                        0.3912046733375205       0.11315140064425028      8                        0.3899919767340366       0.11346196716484509      8                        0.3888160495453451       0.11375807814854724      8                        0.38767571731921313      0.11404092834659682      8                        0.3865697387610729       0.11431149421235284      8                        0.3854968546093979       0.11457060300470052      8                        0.38445581206968227      0.1148189704141306       8                        0.38344538880911994      0.11505722568857146      8                        0.3824643863029006       0.11528592894326618      8                        0.3815116632883614       0.11550558541173744      8                        0.38058610721633795      0.11571665410044672      8                        0.37968665572791377      0.115919556030515        8                        0.37881214064398255      0.11611471359540906      8                        0.37796204425531515      0.11630238643374542      8                        0.3771349837707235       0.11648301211020504      8                        0.37633022540993877      0.11665687169648313      8                        0.3755469240366403       0.11682426071891658      8                        0.37478427398201913      0.11698545730418834      8                        0.37404150517587065      0.11714072364939232      8                        0.3733178860132856       0.11729030773960673      8                        0.3726127125327351       0.1174344441731212       8                        0.37192532598600636      0.1175733548223739       8                        0.3712550807496807       0.11770725111878347
0.3872649456111929        0.1068719592943254       8                        0.3872649456111929       0.1068719592943254       8                        0.3854307962304949       0.10734210404828384      8                        0.38420080633068593      0.10764933987304337      8                        0.3830078641867059       0.10794222392530614      8                        0.38185082583015123      0.10822196321515849      8                        0.3807284685350613       0.10848954171650341      8                        0.3796395437448677       0.10874579087032991      8                        0.3785828038005809       0.10899142807836307      8                        0.37755702736603713      0.10922708240968614      8                        0.3765610140388229       0.10945331245694039      8                        0.3755936183361374       0.10967062083611345      8                        0.37465372211135156      0.10987946328057993      8                        0.3737402562905358       0.11008025702144357      8                        0.3728520428794291       0.11027342000213088      8                        0.3719885634020486       0.1104592085774806       8                        0.371148419770398        0.11063805491062932      8                        0.3703308722900401       0.11081023600925131      8                        0.3695350675146219       0.11097604303893761      8                        0.36876019151959855      0.11113574984299485      8                        0.3680054661149417       0.11128961445112587      8                        0.3672701516867523       0.11143788078885869      8                        0.3665535364935496       0.11158077955857834      8                        0.3658549541845869       0.11171852884464092      8                        0.3651737517498967       0.11185133648050401
0.3814021594319338        0.10118272935729605      8                        0.3814021594319338       0.10118272935729605      8                        0.3795430113225038       0.10164766759536414      8                        0.3782958533749461       0.1019513858591762       8                        0.3770860022588488       0.10224086392132176      8                        0.3759123483625474       0.1025173209962737       8                        0.3747736904680071       0.10278174844694211      8                        0.37366879300647826      0.10303498171367108      8                        0.372596415246626        0.10327773969355203      8                        0.3715553382663391       0.10351065104309215      8                        0.3705443609125388       0.10373427258548126      8                        0.3695623343861373       0.10394910407288468      8                        0.36860813567105205      0.1041555977157185       8                        0.36768068957051464      0.10435416670999186      8                        0.3667788087659339       0.10454522429069639      8                        0.36590197439962574      0.1047290233532344       8                        0.365048773437536        0.10490599037765681      8                        0.3642184605469333       0.10507639811041852      8                        0.3634101742098024       0.10524053314864577      8                        0.3626230924494817       0.10539866485324549      8                        0.36185642913113963      0.10555104689548246      8                        0.36110943678374263      0.10569791895938109      8                        0.3603813960177853       0.10583950767586672      8                        0.3596716329961677       0.10597602717607799      8                        0.3589794874240555       0.10610768153410197
0.3754269633680119        0.09561151085668405      8                        0.3754269633680119       0.09561151085668405      8                        0.3735430381547482       0.09607094087299291      8                        0.37227883299043313      0.09637094145774074      8                        0.37105217356236214      0.09665682155087703      8                        0.3698619887684885       0.0969298124931541       8                        0.36870710203822166      0.09719091288276668      8                        0.3675862932199451       0.09744096195670103      8                        0.3664983304103007       0.09768067987419116      8                        0.36544199859895654      0.09791069463065531      8                        0.3644160970689342       0.09813156102075771      8                        0.3634194746534161       0.09834377567634954      8                        0.3624510042283683       0.09854778702682733      8                        0.36150960509152286      0.09874400398135523      8                        0.36059408110858937      0.0989328348008534       8                        0.35970391344297964      0.09911452874676793      8                        0.3588376744726768       0.09928950632542405      8                        0.3579946135118054       0.09945803582373977      8                        0.3571738612151418       0.0996203990601679       8                        0.35637458776203146      0.09977686071204438      8                        0.3555959992511273       0.09992766989926384      8                        0.3548373405084052       0.10007306188063621      8                        0.3540978846297508       0.10021325903845364      8                        0.35337695040878225      0.10034847138391197      8                        0.3526738703677764       0.10047889906874499
0.36934114257870454       0.09016119966577445      8                        0.36934114257870454      0.09016119966577445      8                        0.36743265847780626      0.09061479998902544      8                        0.3661515225490006       0.09091086943830747      8                        0.3649081500307751       0.09119294655776097      8                        0.36370151279991725      0.09146227471295719      8                        0.3625304622990892       0.09171985956184657      8                        0.3613937963888703       0.09196654391586755      8                        0.36029029401693435      0.09220304894643204      8                        0.35921874567394396      0.09243000172531471      8                        0.3581779523343468       0.09264795474821227      8                        0.35716676146379545      0.09285740126090629      8                        0.3561840426309303       0.09305878564653253      8                        0.3552287102751379       0.09325251227003309      8                        0.35429955997665485      0.09343898414638968      8                        0.35339607334418466      0.09361844673092001      8                        0.35251680853572587      0.09379131425737462      8                        0.3516610098092965       0.09395785035475657      8                        0.35082780024520316      0.09411833185111616      8                        0.35001634239337404      0.09427301853782243      8                        0.3492258347692368       0.09442215478945697      8                        0.34845551465374575      0.09456597125496742      8                        0.3477046477644625       0.09470468588998995      8                        0.34697254564490826      0.09483850441817938      8                        0.34625853373784615      0.09496762290502417
0.36314652518533735       0.08483470334999417      8                        0.36314652518533735      0.08483470334999417      8                        0.36121369748014015      0.08528213257575921      8                        0.3599157428749956       0.08557404395508525      8                        0.35865574688423113      0.08585209991147479      8                        0.3574327291917859       0.0861175557106562       8                        0.356245572876351        0.08637142387326428      8                        0.35509309659418115      0.08661455054391622      8                        0.3539740923068752       0.08684765764003813      8                        0.35288735769990925      0.0870713710338513       8                        0.3518316967733155       0.08728624064109464      8                        0.35080595668520537      0.08749275604737851      8                        0.3498090045432725       0.0876913573181523       8                        0.34883975061098516      0.08788244401217209      8                        0.3478969827393805       0.08806641362138609      8                        0.34698018343234827      0.08824350762639202      8                        0.34608789700872405      0.08841413368217396      8                        0.3452193629824047       0.08857855056244877      8                        0.3443736971228183       0.08873702989258322      8                        0.34355005457376747      0.08888982637527953      8                        0.342747626457753        0.08903717944572061      8                        0.34196564267428237      0.0891793149582216       8                        0.341203361703332        0.08931644626365001      8                        0.3404600879610279       0.08944877463035428      8                        0.3397351399166334       0.0895764918734268
0.35684501207591096       0.0796349699920888       8                        0.35684501207591096      0.0796349699920888       8                        0.3548880537545366       0.08007586651106709      8                        0.3535733882699273       0.08036337919903683      8                        0.3522968526810775       0.08063718239236027      8                        0.3510575197164839       0.08089854310880536      8                        0.3498543080064538       0.08114848051303464      8                        0.3486860600013051       0.08138784382264676      8                        0.34755158299927635      0.08161735541908595      8                        0.34644968369442875      0.08183763968631766      8                        0.3453791705373912       0.08204924366931655      8                        0.3443388915080781       0.08225265301193939      8                        0.3433277121531503       0.0824483031853024       8                        0.3423445392842911       0.08263658867644934      8                        0.34138815361090824      0.08281790117295844      8                        0.3404580390127162       0.0829924780169622       8                        0.3395527263665754       0.08316071997198411      8                        0.3386714507727928       0.08332288076117432      8                        0.3378133209673853       0.0834792265953557       8                        0.3369774849227029       0.08363000688648328      8                        0.33616312656798286      0.08377545593698316      8                        0.335369468592547        0.08391579462245743      8                        0.3345957623858282       0.0840512315115562       8                        0.33384130536440715      0.0841819632500894       8                        0.33310540913415154      0.08430817723898423
1.875                     1.25                     9                        1.875                    1.25                     9                        1.875                    1.25                     9                        1.875                    1.25                     9                        1.875                    1.25                     9                        1.875                    1.25                     9                        1.875                    1.25                     9                        1.875                    1.25                     9                        1.875                    1.25                     9                        1.875                    1.25                     9                        1.875                    1.25                     9                        1.875                    1.25                     9                        1.875                    1.25                     9                        1.875                    1.25                     9                        1.875                    1.25                     9                        1.875                    1.25                     9                        1.875                    1.25                     9                        1.875                    1.25                     9                        1.875                    1.25                     9                        1.875                    1.25                     9                        1.875                    1.25                     9                        1.875                    1.25                     9                        1.875                    1.25                     9                        1.875                    1.25                     9                        1.875                    1.25
1.875                     1.1538461538461458       9                        1.875                    1.1538461538461458       9                        1.875                    1.1538461538461458       9                        1.875                    1.1538461538461458       9                        1.875                    1.1538461538461458       9                        1.875                    1.1538461538461458       9                        1.875                    1.1538461538461458       9                        1.875                    1.1538461538461458       9                        1.875                    1.1538461538461458       9                        1.875                    1.1538461538461458       9                        1.875                    1.1538461538461458       9                        1.875                    1.1538461538461458       9                        1.875                    1.1538461538461458       9                        1.875                    1.1538461538461458       9                        1.875                    1.1538461538461458       9                        1.875                    1.1538461538461458       9                        1.875                    1.1538461538461458       9                        1.875                    1.1538461538461458       9                        1.875                    1.1538461538461458       9                        1.875                    1.1538461538461458       9                        1.875                    1.1538461538461458       9                        1.875                    1.1538461538461458       9                        1.875                    1.1538461538461458       9                        1.875                    1.1538461538461458       9                        1.875                    1.1538461538461458
1.875                     1.05769230769229         9                        1.875                    1.05769230769229         9                        1.875                    1.05769230769229         9                        1.875                    1.05769230769229         9                        1.875                    1.05769230769229         9                        1.875                    1.05769230769229         9                        1.875                    1.05769230769229         9                        1.875                    1.05769230769229         9                        1.875                    1.05769230769229         9                        1.875                    1.05769230769229         9                        1.875                    1.05769230769229         9                        1.875                    1.05769230769229         9                        1.875                    1.05769230769229         9                        1.875                    1.05769230769229         9                        1.875                    1.05769230769229         9                        1.875                    1.05769230769229         9                        1.875                    1.05769230769229         9                        1.875                    1.05769230769229         9                        1.875                    1.05769230769229         9                        1.875                    1.05769230769229         9                        1.875                    1.05769230769229         9                        1.875                    1.05769230769229         9                        1.875                    1.05769230769229         9                        1.875                    1.05769230769229         9                        1.875                    1.05769230769229
1.875                     0.961538461538436        9                        1.875                    0.961538461538436        9                        1.875                    0.961538461538436        9                        1.875                    0.961538461538436        9                        1.875                    0.961538461538436        9                        1.875                    0.961538461538436        9                        1.875                    0.961538461538436        9                        1.875                    0.961538461538436        9                        1.875                    0.961538461538436        9                        1.875                    0.961538461538436        9                        1.875                    0.961538461538436        9                        1.875                    0.961538461538436        9                        1.875                    0.961538461538436        9                        1.875                    0.961538461538436        9                        1.875                    0.961538461538436        9                        1.875                    0.961538461538436        9                        1.875                    0.961538461538436        9                        1.875                    0.961538461538436        9                        1.875                    0.961538461538436        9                        1.875                    0.961538461538436        9                        1.875                    0.961538461538436        9                        1.875                    0.961538461538436        9                        1.875                    0.961538461538436        9                        1.875                    0.961538461538436        9                        1.875                    0.961538461538436
1.8749999999999998        0.8653846153845804       9                        1.8749999999999998       0.8653846153845804       9                        1.8749999999999998       0.8653846153845804       9                        1.8749999999999998       0.8653846153845804       9                        1.8749999999999998       0.8653846153845804       9                        1.8749999999999998       0.8653846153845804       9                        1.8749999999999998       0.8653846153845804       9                        1.8749999999999998       0.8653846153845804       9                        1.8749999999999998       0.8653846153845804       9                        1.8749999999999998       0.8653846153845804       9                        1.8749999999999998       0.8653846153845804       9                        1.8749999999999998       0.8653846153845804       9                        1.8749999999999998       0.8653846153845804       9                        1.8749999999999998       0.8653846153845804       9                        1.8749999999999998       0.8653846153845804       9                        1.8749999999999998       0.8653846153845804       9                        1.8749999999999998       0.8653846153845804       9                        1.8749999999999998       0.8653846153845804       9                        1.8749999999999998       0.8653846153845804       9                        1.8749999999999998       0.8653846153845804       9                        1.8749999999999998       0.8653846153845804       9                        1.8749999999999998       0.8653846153845804       9                        1.8749999999999998       0.8653846153845804       9                        1.8749999999999998       0.8653846153845804       9                        1.8749999999999998       0.8653846153845804
1.875                     0.7692307692307245       9                        1.875                    0.7692307692307245       9                        1.875                    0.7692307692307245       9                        1.875                    0.7692307692307245       9                        1.875                    0.7692307692307245       9                        1.875                    0.7692307692307245       9                        1.875                    0.7692307692307245       9                        1.875                    0.7692307692307245       9                        1.875                    0.7692307692307245       9                        1.875                    0.7692307692307245       9                        1.875                    0.7692307692307245       9                        1.875                    0.7692307692307245       9                        1.875                    0.7692307692307245       9                        1.875                    0.7692307692307245       9                        1.875                    0.7692307692307245       9                        1.875                    0.7692307692307245       9                        1.875                    0.7692307692307245       9                        1.875                    0.7692307692307245       9                        1.875                    0.7692307692307245       9                        1.875                    0.7692307692307245       9                        1.875                    0.7692307692307245       9                        1.875                    0.7692307692307245       9                        1.875                    0.7692307692307245       9                        1.875                    0.7692307692307245       9                        1.875                    0.7692307692307245
1.875                     0.673076923076871        9                        1.875                    0.673076923076871        9                        1.875                    0.673076923076871        9                        1.875                    0.673076923076871        9                        1.875                    0.673076923076871        9                        1.875                    0.673076923076871        9                        1.875                    0.673076923076871        9                        1.875                    0.673076923076871        9                        1.875                    0.673076923076871        9                        1.875                    0.673076923076871        9                        1.875                    0.673076923076871        9                        1.875                    0.673076923076871        9                        1.875                    0.673076923076871        9                        1.875                    0.673076923076871        9                        1.875                    0.673076923076871        9                        1.875                    0.673076923076871        9                        1.875                    0.673076923076871        9                        1.875                    0.673076923076871        9                        1.875                    0.673076923076871        9                        1.875                    0.673076923076871        9                        1.875                    0.673076923076871        9                        1.875                    0.673076923076871        9                        1.875                    0.673076923076871        9                        1.875                    0.673076923076871        9                        1.875                    0.673076923076871
1.8750000000000002        0.5769230769230149       9                        1.8750000000000002       0.5769230769230149       9                        1.8750000000000002       0.5769230769230149       9                        1.8750000000000002       0.5769230769230149       9                        1.8750000000000002       0.5769230769230149       9                        1.8750000000000002       0.5769230769230149       9                        1.8750000000000002       0.5769230769230149       9                        1.8750000000000002       0.5769230769230149       9                        1.8750000000000002       0.5769230769230149       9                        1.8750000000000002       0.5769230769230149       9                        1.8750000000000002       0.5769230769230149       9                        1.8750000000000002       0.5769230769230149       9                        1.8750000000000002       0.5769230769230149       9                        1.8750000000000002       0.5769230769230149       9                        1.8750000000000002       0.5769230769230149       9                        1.8750000000000002       0.5769230769230149       9                        1.8750000000000002       0.5769230769230149       9                        1.8750000000000002       0.5769230769230149       9                        1.8750000000000002       0.5769230769230149       9                        1.8750000000000002       0.5769230769230149       9                        1.8750000000000002       0.5769230769230149       9                        1.8750000000000002       0.5769230769230149       9                        1.8750000000000002       0.5769230769230149       9                        1.8750000000000002       0.5769230769230149       9                        1.8750000000000002       0.5769230769230149
1.875                     0.48076923076916034      9                        1.875                    0.48076923076916034      9                        1.875                    0.48076923076916034      9                        1.875                    0.48076923076916034      9                        1.875                    0.48076923076916034      9                        1.875                    0.48076923076916034      9                        1.875                    0.48076923076916034      9                        1.875                    0.48076923076916034      9                        1.875                    0.48076923076916034      9                        1.875                    0.48076923076916034      9                        1.875                    0.48076923076916034      9                        1.875                    0.48076923076916034      9                        1.875                    0.48076923076916034      9                        1.875                    0.48076923076916034      9                        1.875                    0.48076923076916034      9                        1.875                    0.48076923076916034      9                        1.875                    0.48076923076916034      9                        1.875                    0.48076923076916034      9                        1.875                    0.48076923076916034      9                        1.875                    0.48076923076916034      9                        1.875                    0.48076923076916034      9                        1.875                    0.48076923076916034      9                        1.875                    0.48076923076916034      9                        1.875                    0.48076923076916034      9                        1.875                    0.48076923076916034
1.8749999999999998        0.3846153846153049       9                        1.8749999999999998       0.3846153846153049       9                        1.8749999999999998       0.3846153846153049       9                        1.8749999999999998       0.3846153846153049       9                        1.8749999999999998       0.3846153846153049       9                        1.8749999999999998       0.3846153846153049       9                        1.8749999999999998       0.3846153846153049       9                        1.8749999999999998       0.3846153846153049       9                        1.8749999999999998       0.3846153846153049       9                        1.8749999999999998       0.3846153846153049       9                        1.8749999999999998       0.3846153846153049       9                        1.8749999999999998       0.3846153846153049       9                        1.8749999999999998       0.3846153846153049       9                        1.8749999999999998       0.3846153846153049       9                        1.8749999999999998       0.3846153846153049       9                        1.8749999999999998       0.3846153846153049       9                        1.8749999999999998       0.3846153846153049       9                        1.8749999999999998       0.3846153846153049       9                        1.8749999999999998       0.3846153846153049       9                        1.8749999999999998       0.3846153846153049       9                        1.8749999999999998       0.3846153846153049       9                        1.8749999999999998       0.3846153846153049       9                        1.8749999999999998       0.3846153846153049       9                        1.8749999999999998       0.3846153846153049       9                        1.8749999999999998       0.3846153846153049
1.875                     0.28846153846144984      9                        1.875                    0.28846153846144984      9                        1.875                    0.28846153846144984      9                        1.875                    0.28846153846144984      9                        1.875                    0.28846153846144984      9                        1.875                    0.28846153846144984      9                        1.875                    0.28846153846144984      9                        1.875                    0.28846153846144984      9                        1.875                    0.28846153846144984      9                        1.875                    0.28846153846144984      9                        1.875                    0.28846153846144984      9                        1.875                    0.28846153846144984      9                        1.875                    0.28846153846144984      9                        1.875                    0.28846153846144984      9                        1.875                    0.28846153846144984      9                        1.875                    0.28846153846144984      9                        1.875                    0.28846153846144984      9                        1.875                    0.28846153846144984      9                        1.875                    0.28846153846144984      9                        1.875                    0.28846153846144984      9                        1.875                    0.28846153846144984      9                        1.875                    0.28846153846144984      9                        1.875                    0.28846153846144984      9                        1.875                    0.28846153846144984      9                        1.875                    0.28846153846144984
1.875                     0.19230769230759526      9                        1.875                    0.19230769230759526      9                        1.875                    0.19230769230759526      9                        1.875                    0.19230769230759526      9                        1.875                    0.19230769230759526      9                        1.875                    0.19230769230759526      9                        1.875                    0.19230769230759526      9                        1.875                    0.19230769230759526      9                        1.875                    0.19230769230759526      9                        1.875                    0.19230769230759526      9                        1.875                    0.19230769230759526      9                        1.875                    0.19230769230759526      9                        1.875                    0.19230769230759526      9                        1.875                    0.19230769230759526      9                        1.875                    0.19230769230759526      9                        1.875                    0.19230769230759526      9                        1.875                    0.19230769230759526      9                        1.875                    0.19230769230759526      9                        1.875                    0.19230769230759526      9                        1.875                    0.19230769230759526      9                        1.875                    0.19230769230759526      9                        1.875                    0.19230769230759526      9                        1.875                    0.19230769230759526      9                        1.875                    0.19230769230759526      9                        1.875                    0.19230769230759526
1.875                     0.0961538461537401       9                        1.875                    0.0961538461537401       9                        1.875                    0.0961538461537401       9                        1.875                    0.0961538461537401       9                        1.875                    0.0961538461537401       9                        1.875                    0.0961538461537401       9                        1.875                    0.0961538461537401       9                        1.875                    0.0961538461537401       9                        1.875                    0.0961538461537401       9                        1.875                    0.0961538461537401       9                        1.875                    0.0961538461537401       9                        1.875                    0.0961538461537401       9                        1.875                    0.0961538461537401       9                        1.875                    0.0961538461537401       9                        1.875                    0.0961538461537401       9                        1.875                    0.0961538461537401       9                        1.875                    0.0961538461537401       9                        1.875                    0.0961538461537401       9                        1.875                    0.0961538461537401       9                        1.875                    0.0961538461537401       9                        1.875                    0.0961538461537401       9                        1.875                    0.0961538461537401       9                        1.875                    0.0961538461537401       9                        1.875                    0.0961538461537401       9                        1.875                    0.0961538461537401
1.875                     0                        9                        1.875                    0                        9                        1.875                    0                        9                        1.875                    0                        9                        1.875                    0                        9                        1.875                    0                        9                        1.875                    0                        9                        1.875                    0                        9                        1.875                    0                        9                        1.875                    0                        9                        1.875                    0                        9                        1.875                    0                        9                        1.875                    0                        9                        1.875                    0                        9                        1.875                    0                        9                        1.875                    0                        9                        1.875                    0                        9                        1.875                    0                        9                        1.875                    0                        9                        1.875                    0                        9                        1.875                    0                        9                        1.875                    0                        9                        1.875                    0                        9                        1.875                    0                        9                        1.875                    0
