<Group>																					
Detector1																					
11																					
76		76		76		76		76		76		76		76		76		76		76	
oct14_1428_1.25vpp_300rpm_2200cyc_1st	T637382824307704165	oct14_1832_1.75vpp_300rpm_2200cyc_1st	T637382824307704673	oct14_1857_1.75vpp_300rpm_1000cyc_1st	T637382824307705118	oct14_1919_1.75vpp_300rpm_400cyc_1st	T637382824307705563	oct14_2021_1.75vpp_300rpm_1600cyc_1st	T637382824307706008	oct14_2045_1.75vpp_300rpm_1600cyc_1st	T637382824307706454	oct15_0100_2vpp_300rpm_2000cyc_1st	T637382824307706899	oct15_0120_2vpp_350rpm_2000cyc_1st	T637382824307707344	oct15_0142_2vpp_400rpm_2000cyc_1st	T637382824307707789	oct15_0204_2vpp_450rpm_6000cyc_1st	T637382824307708234	oct15_0258_2vpp_500rpm_12000cyc_1st	T637382824307708679
X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
628	1847.19275	628	2583.377	628	1447.11829	628	1111.0697	628	2292.29688	628	1859.19531	628	5638.796	628	1136.07288	628	830.03894	628	950.051	628	900.0458
630	1776.17822	630	2539.36426	630	1487.125	630	1094.06763	630	2250.28613	630	1813.18579	630	5291.58154	630	1137.073	630	847.0405	630	1003.05682	630	812.037231
632	1658.1554	632	2427.33276	632	1318.09814	632	1033.0603	632	2035.234	632	1775.178	632	4900.35645	632	1142.07373	632	839.0398	632	954.051453	632	832.0391
634	1588.14246	634	2334.30786	634	1284.09314	634	1046.06177	634	1971.21948	634	1675.15857	634	4518.15332	634	1041.06128	634	813.037354	634	891.044861	634	851.0409
636	1427.11511	636	2198.273	636	1290.094	636	965.0526	636	1898.20361	636	1600.14465	636	4249.02	636	995.055969	636	798.036	636	917.0475	636	819.0379
638	1376.10693	638	1942.21313	638	1228.08521	638	972.0534	638	1780.17908	638	1414.113	638	3906.8623	638	943.050232	638	761.0327	638	849.0407	638	810.037048
640	1351.10315	640	1956.21619	640	1147.07434	640	916.0474	640	1710.16528	640	1381.10779	640	3705.776	640	934.0493	640	808.036865	640	795.0357	640	795.0357
642	1227.08508	642	1749.17285	642	1069.06458	642	961.0522	642	1571.1394	642	1328.09961	642	3242.594	642	956.051636	642	816.0376	642	850.040833	642	828.038757
644	1139.07336	644	1725.16809	644	1056.063	644	927.0486	644	1473.12256	644	1328.09961	644	3309.619	644	892.045	644	784.0347	644	802.0363	644	794.035645
646	1065.06409	646	1570.13928	646	1053.06262	646	902.045959	646	1356.10388	646	1266.09058	646	2901.47559	646	886.0444	646	774.0339	646	807.0368	646	784.0347
