Style,Standard
Append Mode,1
Fill Mode,0
Capacity,100000
Count,32307
Base Time Seconds,1604344012
Base Time Fractional,.418573020
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
82,249255.3496198,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999881327152,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:58,.033435040
83,250045.6954107,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999879762530,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:58,.102751800
84,250867.3999151,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999881327152,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:58,.172065860
85,251725.3559875,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999886840582,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:58,.241395320
86,252812.5066395,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999884158373,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:58,.310723340
87,253584.7149731,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999882519245,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:58,.380037600
88,254640.5347969,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999883860350,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:58,.449376080
89,255607.7175535,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999882370234,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:58,.518702780
90,256522.9304922,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999900847673,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:58,.588030800
91,257533.8223139,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999885424972,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:58,.657356820
92,258486.5851671,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999882891774,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:58,.726673120
93,259377.7380389,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999887362123,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:58,.795994640
94,260323.7169339,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999891608953,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:58,.865319200
95,261354.0751111,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999891683459,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:58,.934627700
96,262186.9022499,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999892652035,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:59,.003943880
97,263213.1287699,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999870672822,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:59,.073270720
98,264152.1442687,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999888777733,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:59,.142582020
99,264992.0765091,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999894216657,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:59,.211903800
100,266089.1047044,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999881327152,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:59,.281221520
101,266858.5828865,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999890044332,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:59,.350547960
102,267905.953268,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999885424972,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:59,.419871100
103,268781.5223627,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999888926744,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:59,.489192300
104,269692.7177092,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999887287617,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:59,.558503980
105,270645.2085225,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999879240990,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:59,.627823000
106,271557.7334082,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999892801046,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:59,.697148880
107,272476.8750708,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999890342355,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:59,.766468520
108,273446.199975,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999894216657,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:59,.835783340
109,274414.9752541,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999885872006,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:59,.905101060
110,275165.1164049,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999889671803,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:59,.974436740
111,276336.9465537,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999892801046,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:00,.043765700
112,277096.7115681,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999894216657,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:00,.113079020
113,278081.6002603,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999889895320,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:00,.182404660
114,279055.6414521,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999882891774,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:00,.251721880
115,279889.189035,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999891087413,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:00,.321047180
116,280940.6683995,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999886840582,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:00,.390364140
117,281812.4252723,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999887287617,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:00,.459688860
118,282755.1448002,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999879091978,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:00,.529004760
119,283669.8138387,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999879240990,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:00,.598349580
120,284556.2606268,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999888777733,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:00,.667665160
121,285566.3695872,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999880135059,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:00,.736994340
122,286444.5420069,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999887585640,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:00,.806328260
123,287359.6877319,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999884754419,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:00,.875657080
124,288302.9576978,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999890193343,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:00,.944973140
125,289263.956193,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999888777733,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:01,.014284640
126,290055.5522087,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999892875552,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:01,.083608700
127,291087.0481954,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999897345901,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:01,.152923620
128,291984.6099886,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999887585640,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:01,.222246980
129,292763.4316155,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999898612499,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:01,.291557600
130,293845.3049555,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999895706773,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:01,.360880240
131,294703.2128434,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999895632267,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:01,.430204820
132,295576.7881307,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999889895320,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:01,.499533360
133,296577.9012083,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999880358577,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:01,.568838860
134,297448.842064,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999890118837,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:01,.638161440
135,298304.6520637,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999891459942,Volt DC,.1,T,2W,F,F,11/02/2020,19:07:01,.707484920
